,recipe_list_url,recipe_name,recipe_url,recipe_long_name,recipe_ing,recipe,tags,times,servings
0,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Sabudana Khichadi  By meera_sp,https://www.tarladalal.com/sabudana-khichadi--by-meera_sp-10428r,Sabudana Khichadi  By meera_sp recipe - How to make Sabudana Khichadi  By meera_sp,"2 cups sago (sabudana)
 2 cups roasted and crushed peanuts
 coriander (dhania) leaves
 2 green chillies
 1 potato
 salt to taste
 1 tbsp oil
 1 tsp cumin seeds (jeera)","Soak the sabudana 3 to 4 hours
Mix sabudana, peanut powder and salt
Cut the potato in small cubes
Heat the oil
Add cumin seeds and the green chillies
Add potato cubes and fry it for 4-5 mins
Add the sabudana-peanut mixture
Stir continuously till the coulour of sabudana is light golden
Garnish with coriander and serve with a piece of lemon or curds.","Gujarati  Faral, Faraal
collection of khichdi recipes
Mahashivaratri
Navratri Vrat","Preparation Time: 5 mins, Cooking Time: 20 mins, Total Time: 25 mins ,         ",3.0
1,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Methi Papad Sabji  with  Khakhra,https://www.tarladalal.com/methi-papad-sabji--with--khakhra-10429r,Methi Papad Sabji  with  Khakhra recipe - How to make Methi Papad Sabji  with  Khakhra,"For The Subzi:
 12 papad , cut into small pieces
 1 cup fenugreek (methi) seeds
 3 tbsp oil
 1 tsp cumin seeds (jeera)
 1 cup fenugreek (methi) seeds
 1 tsp cumin seeds (jeera)
 2 chopped tomatoes
 1/2 cup curds (dahi)
 2 tsp ginger-green chilli paste
 1/2 cup chopped coriander (dhania) leaves
 salt to taste
 chilli powder to taste
 1 tsp turmeric powder (haldi)
 For The Khakhras:
 1 cup sprouted wheat (gehun)
 1 cup sprouted moong (whole green gram)
 50 gms curds (dahi)
 2 tsp oil
 2 tbsp besan (bengal gram flour)
 1 tsp cumin seeds (jeera)
 salt to taste","For the subzi
Wash and soak the fenugreek seeds in enough water for 1-2 hours. Drain and keep aside.
Heat oil in pan and add the cumin seeds.
When the seeds crackle, add the fenugreek seeds and sauté for 2 minutes.
Add the tomato, ginger-green chilli paste, curds and turmeric and mix well and cook till the water gets dried up.
Add the red chili powder, coriander-cumin seeds powder, ½ cup water, mix well and bring to boil.
Add the papad pieces and salt, mix well and cook for 5 minutes.
Garnish with coriander and keep aside.
For the khakhra
Combine the sprouted wheat and sprouted moong  and blend in a mixer to a smooth paste.
Transfer in a bowl, add the oil, besan, curd, salt, mix well and knead into a soft dough.
Divide the dough into equal portions and roll out each portion to make thin rotis of 5"" diameter.
Heat a non-stick tava and roast the khakhras till they turn crisp and golden brown from both the sides.
Apply ghee and serve with methi papad sabji.","Gujarati Shaak Sabzi
Gujarati  Dry Snacks
Indian Tawa
Tava","Preparation Time: 20 mins, Cooking Time: 15 mins, Total Time: 35 mins ,         ",4.0
2,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Banana Samosa,https://www.tarladalal.com/banana-samosa-10463r,Banana Samosa recipe - How to make Banana Samosa,"For The Filling:
 2 boiled raw bananas
 1 tsp cumin seeds (jeera)
 1/2 tsp turmeric powder (haldi)
 1/2 tsp dried mango powder (amchur)
 2 chopped green chillies
 salt to taste
 For The Covering:
 200 gms plain flour (maida)
 2 tsp ghee
 salt to taste","For the filling
Heat oil in pan and add the cumin seeds.
When the seeds crackle, add the green chillies, turmeric powder and salt, mix well and saute for 1 minute.
Add the bananas and mix well.
Remove from the flame and keep aside to cool.
For the covering
Combine the maida, ghee and enough water in a bowl, mix well and knead into stiff dough.
Divide the dough into equal sized small balls of 6"" to 8"" like disc.
How to proceed
Cut this rolled dough into halves and put 1 tsp of banana mixture on it.
Fold it again into half and seal the edges in the shape of a samosa.
Heat the oil in a kadhai and deep fry them till they turn golden brown and crisp from all the sides.
Drain on an absorbent paper and serve hot.","Punjabi Swadisht Nashta
Gujarati Farsans","Preparation Time: 10 mins, Cooking Time: 45 mins, Total Time: 55 mins ,         ",4.0
3,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Spicy Samosa,https://www.tarladalal.com/spicy-samosa-10497r,Spicy Samosa recipe - How to make Spicy Samosa,"FILLING INGREDIENTS:
 2  big potatoes (cooked and smashed)
 1/2 cup green peas
 1/2 cup coriander (dhania)
 4 to 5 green chillies
 1/2 tsp coriander (dhania) seeds
 1/2 tsp cumin seeds (jeera)
 2 tbsp lemon juice
 1/4 tsp sugar
 salt to taste
 oil for frying
 DOUGH INGREDIENTS-:
 1 cup plain flour (maida)
 1/2 cup rice flour (chawal ka atta)
 2 tbsp oil
 1/4 tsp salt
 2  pinches of baking soda
 warm water","Dough-first knead the dough with warm water by mixing all the dough ingredients.
Filling-take smashed potatos,mix lemon juice,salt and sugar.now crush other ingredients in mixer for half minute(be careful we want to just crush it not paste it)mix it in smashed potataos.now heat oi in kadai.make chapati size balls from the dough.roll the balls to our normal chapati size.cut into half.make cone from each half.fill with the fillin","Punjabi Swadisht Nashta
Gujarati Farsans
Indian Snacks for Entertaining
Deep-fried Indian Starters
Deep Fry","Preparation Time: 30, Cooking Time: 15, Total Time: 45 mins ,         ",8.0
4,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Palak (spinach) Phulka,https://www.tarladalal.com/palak-spinach-phulka-10540r,Palak (spinach) Phulka recipe - How to make Palak (spinach) Phulka,"3 cups whole wheat flour (gehun ka atta)
 1/2 cup fresh curds (dahi)
 1 cup chopped spinach (palak)
 1 tsp ghee
 salt to taste","Method
Combine the spinach and curds and blend in a mixer till smooth.
Combine the puree, wheat flour and remaining ingredients, mix well and knead into a soft dough.
Divide the dough into 15 equal portions and roll them into thin phulkas of 5"" diameter.
Heat a tava and cook each phulka till golden brown from both the sides and they puff up.
Serve hot with veggies, or dal.","Gujarati Roti, Thepla recipe collection","Preparation Time: 30 mins, Cooking Time: 10 mins, Total Time: 40 mins ,         ",14.0
5,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Pad Wali Rotli,https://www.tarladalal.com/pad-wali-rotli-10549r,Pad Wali Rotli recipe - How to make Pad Wali Rotli,"2 cups whole wheat flour (gehun ka atta)
 1 tsp oil
 3 tbsp ghee
 2 tsp salt
 1/2 cup water","Method
Combine all the ingredients in a deep bowl, mix well and knead into a  soft dough.
Keep aside for about 30 minutes.
Divide the dough into 20 equal portions and take 2 portions and roll each into a 2. 5 inch diameter.
Apply some melted ghee on 1 portion and dab it on the dry aata.
Press other roti on top of the roti applied with ghee.
Roll a full sized chapati about 5"" diameter.
Place on pre-heated tava and cook on both sides on low flame.
Repeat the above procedure with other portions too to make 10 pad wali rotis.
Serve hot.","Gujarati Roti, Thepla recipe collection","Preparation Time: 10 mins, Cooking Time: 20 mins, Total Time: 30 mins ,         ",4.0
6,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Quick Bread Dhoklas,https://www.tarladalal.com/quick-bread-dhoklas-10595r,Quick Bread Dhoklas recipe - How to make Quick Bread Dhoklas,"a few slices of bread
 2 tbsp grated coconut
 1 tbsp chopped green chillies
 1/4 tsp chopped ginger (adrak)
 1 cup  thick curds (dahi)
 a few mustard seeds ( rai / sarson) and curry leaves (kadi patta)
 oil for frying
 salt to taste","Remove the edges of the bread slices, cut each into 4 squares. 
Mix together the yogurt, chopped green chilies, ginger and salt. 
Apply this mixture on each square. 
Join two squares to form a tiny sandwich. 
Heat oil in a frying pan, add the mustard seeds and curry leaves. 
When they splutter, place the sandwiches in pan and fry on both sides. 
Serve hot with ketchup.","Gujarati Farsans
Indian Steamed Snacks
Steam
Steamer
Protein rich food for kids","Preparation Time: 10 minutes, Cooking Time: 5 mins, Total Time: 15 mins ,         ",4.0
7,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Watermelon Sheera,https://www.tarladalal.com/watermelon-sheera-12108r,Watermelon Sheera recipe - How to make Watermelon Sheera,"white part of watermelon [grated]
 1/2 cup sugar
 4 cardamoms (elaichi)
 1/2 cup cashewnuts (kaju), raisins (kismis), almonds (badam)
 milk as required
 2 tbsp ghee
 1  pinch saffron (kesar) strands","Put ghee into the pan and hot.
Fry grated watermelon into ghee till dark brown colour.
Put milk into it and let it cook for 5 min.
Add sugar and kaju, kishmis, badam.
Take 2table spoon warm milk and put saffron and add in sheera 
And put grated cardamom. 
Serve hot","Gujarati Sweet Mithai
 different kinds of sheera
Diwali
Raksha - Bandhan","Preparation Time: 8 min, Cooking Time: 10 min, Total Time: 18 mins ,         ",4.0
8,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Handvoh (vegetable Bake Dish),https://www.tarladalal.com/handvoh-vegetable-bake-dish-12132r,Handvoh (vegetable Bake Dish) recipe - How to make Handvoh (vegetable Bake Dish),"1 cup rice flour (chawal ka atta)
 1 cup yellow moong dal (split yellow gram) flour
 1  medium bottle gourd (doodhi / lauki)
 2  medium carrots
 2 tbsp corn (makai ke dane)
 3 tbsp chopped coriander (dhania)
 3 to 4 green chillies
 3 cups buttermilk
 3/4 tsp soda bi carb
 1 tsp urad dal (split black lentils)
 1 tsp chana dal (split Bengal gram)
 1/2 tsp cumin seeds (jeera)
 1/2 tsp mustard seeds ( rai / sarson)
 2 tbsp oil
 salt to taste","Grate the carrots and bottle gourd. boil the corn. mix the flours, soda bicarbonate, salt and buttermilk in a large vessel. keep aside for 5-6 hours to ferment. add the grated bottle gourd, carrots, corn, coriander leaves and green chillies and salt as per taste.
Heat oil in a small pan, add the cumin seeds, mustard seeds, urad dal and chana dal. fry till the seeds start spluttering. add this seasoning into the batter. mix well. pour the batter into a greased oven-proof dish and bake in a pre heated oven at 280 c for 10 minutes. reduce the temperature of the oven to about 180-200 c and bake for another 30 m","Gujarati One Dish Meal
One Dish Vegetarian Meals
One Meal Dinner","Preparation Time: 20, Cooking Time: 45 min, Total Time: 1 hours 5 minutes,         ",6.0
9,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=30,Sabudana Upma,https://www.tarladalal.com/sabudana-upma-12169r,Sabudana Upma recipe - How to make Sabudana Upma,"2 cups sago (sabudana)
 1 cup peanuts
 2 cups  water
 1 tsp chilli powder
 1  pinch asafoetida (hing)
 1/4 tsp mustard seeds ( rai / sarson)
 a few curry leaves (kadi patta)
 4 tsp oil
 salt to taste","Immerse the sabudana in   water overnight.
Roast the peanuts and powder them coarse.
Mix the peanut powder with the soaked sabudana.
Season curry leaves and mustard seeds.
Add the mixture of sabudana-peanut to that.
Now add the red chilli powder, asafoetida and salt. also add oil and mix the stuff well.
Stir the mixture on low fire until the sabudana turns transparent.","Gujarati  Faral, Faraal
Different types of  Idlis
Quick Evening Snacks
Mahashivaratri
Navratri Vrat 
Pan
Quick Snacks / Quick Starters","Preparation Time: 5, Cooking Time: 15, Total Time: 20 mins ,         ",3.0
