recipe_list_url,recipe_name,recipe_url,recipe_long_name,recipe_ing,recipe,tags,times,servings
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Dabeli Bhajiya,https://www.tarladalal.com/dabeli-bhajiya-40935r,Dabeli Bhajiya recipe - How to make Dabeli Bhajiya,"For The Dabeli Stuffing:
 2 tbsp dabeli masala
 1 tbsp oil
 1/2 cup finely chopped onions
 1/2 tsp chilli powder
 1/4 cup khajur imli ki chutney
 1 tbsp garlic chutney
 2 cups boiled , peeled and mashed potatoes
 1 tsp lemon juice
 salt to taste
 1/4 cup masala peanuts
 Other Ingredients:
 35 fresh bread slices
 oil for deep-frying
 For Serving:
 garlic chutney
 khajur imli ki chutney","Method
Heat the oil in a broad non-stick pan, add the onions and sauté on a medium flame for 2 minutes.
Add the dabeli masala and chilli powder and sauté on a medium flame for a few seconds.
Add the khajur imli ki chutney, garlic chutney, potatoes, lemon juice and salt, mix well and cook on a medium flame for 2 minutes, while stirring occasionally.
Add the masala peanuts and mix well. Keep aside to cool slightly.
How to proceed
Trim the sides of all the bread slices on a clean, dry surface and trim the sides. Keep aside.
Place a bread slice on a clean, dry surface, dip it lightly in a bowl of water and squeeze it lightly between your palms to remove the excess water.
Place a little stuffing in the centre of the bread, bring together all the sides towards the centre and seal it tightly to form a round ball.
Repeat step 2 and 3 to shape 34 more bhajiyas.
Heat the oil in a non-stick kadhai and deep-fry a few bhajia at a time on a medium flame, till they turn golden brown in colour from all the sides. Drain on an absorbent paper.
Serve immediately with garlic chutney and khajur imli ki chutney.","Gujarati Farsans
Indian Snacks for Entertaining
Deep-fried Indian Starters
Evening Tea Snacks
Deep Fry
Monsoon
Indian Birthday Party","Preparation Time: 15 mins, Cooking Time: 30 mins, Total Time: 45 mins ,         ",35.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Methambo,https://www.tarladalal.com/methambo-3421r,Methambo recipe - How to make Methambo,"1 1/2 cups raw mangoes , peeled and cubed
 1 tsp salt
 1/2 tsp turmeric powder (haldi)
 2 cups grated jaggery (gur)
 4 tsp chilli powder
 For The Tempering:
 4 round red chillies (boriya mirch)
 1/2 tsp mustard seeds ( rai / sarson)
 1/2 tsp fenugreek (methi) seeds
 2 to 3 sticks cinnamon (dalchini)
 1/4 tsp asafoetida (hing)
 4 tbsp mustard (rai / sarson) oil","Main procedure
Combine the mangoes, salt and turmeric powder and keep aside for 15 minutes.
Drain out the excess juices.
Heat the oil in a pan, add the round red chillies, mustard seeds, fenugreek seeds, cinnamon and asafoetida and sauté for a few seconds.
Add the mango cubes and sauté for 5 minutes.
Add the jaggery and stir the mixture continuously over a very slow flame till the jaggery has dissolved.
Cool the mixture completely, add the chilli powder and mix well.
Bottle in a sterilised glass jar and store in a cool dry place for upto 6 months.
This pickle is ready to eat after 3 to 4 days.","Gujarati Kachumber / Chutneys / Achar
Pickles / Achar
Sugar Based Pickles","Preparation Time: 20 mins, Cooking Time: 10 mins, Total Time: 30 mins ,     Maturing Time:  3 to 4 days.       ",1.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Ragi Vegetable Khichyu,https://www.tarladalal.com/ragi-vegetable-khichyu-38921r,Ragi Vegetable Khichyu recipe - How to make Ragi Vegetable Khichyu,"1 cup ragi (nachni / red millet)
 1/2 cup grated carrot
 1/4 cup grated bottle gourd (doodhi / lauki)
 3 tbsp boiled sweet corn kernels (makai ke dane)
 3 tbsp grated coconut
 2 tbsp peanuts
 3 cups sour buttermilk
 2 tbsp sesame seeds (til)
 2 tsp ginger-green chilli paste
 1/2 tsp mustard seeds ( rai / sarson)
 1/2 tsp cumin seeds (jeera)
 1/2 tsp chilli powder
 1/2 tsp coriander-cumin seeds (dhania-jeera) powder
 1/2 tsp turmeric powder (haldi)
 8 to 10 curry leaves (kadi patta)
 2 tbsp chopped coriander (dhania)
 salt to taste
 1 tbsp oil
 For Garnishing:
 1 tbsp grated coconut
 1 tsp chopped coriander (dhania)
 1 tsp sesame seeds (til)","Method
Lightly roast the ragi in a kadhai, cool and grind coarsely.
Heat oil in a kadhai add the mustard seeds and cumin seeds.
When the seeds crackle, add the curry leaves and saute for 10 seconds.
Add the peanuts and sauté for 2-3 minutes.
Add sesame seeds, ginger-green chilli pasyte and sauté for a minute.
Add  carrot, vbottle gourd, sweet corn, coconut, all dry masala powders, salt  and sauté for 3-4 minutes.
Add chaas (buttermilk), mix and bring to a boil.
Add coarse ragi flour, little by little and keep stirring continuously to avoid any lumps.
Add coriander leaves and cook stirring till thick and leaves the pan. Remove from heat.
To serve, grease a bowl with oil, spread some coconut flakes, coriander, roasted sesame seeds and fill the bowl with hot
`Khichyu`, press lightly.
Invert in a serving plate,  drizzle til oil on top and serve hot immediately.","Gujarati One Dish Meal
Saute","Preparation Time: 12 mins, Cooking Time: 12 mins, Total Time: 24 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Gul Papdi,https://www.tarladalal.com/gul-papdi-14174r,Gul Papdi recipe - How to make Gul Papdi,"1 cup whole wheat flour (gehun ka atta)
 1 cup jaggery (gur)
 1 tsp poppy seeds (khus-khus)
 1 tsp cardamom (elaichi) powder
 1 tsp dessicated coconut (optional)
 5 tbsp ghee","Sprinkle the poppy seeds on a greased 8 inch cake pan.
Melt the ghee in a pan and add the wheat flour, stirring continuously.
Sauté till you get a wonderful aroma of the wheat flour.
Remove from the flame and add the jaggery, cardamom powder and (optional) coconut. stir well.
When the jaggery melts, and the mixture has come together, pour the mixture
Cool thoroughly.
Remove after 1 hour. enjoy. it is also wonderful warm.",Gujarati Sweet Mithai,"Preparation Time: 40 minutes, Cooking Time: 1 hour, Total Time: 1 hours 40 minutes,         ",6.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Rice and Masoor Dal Khichdi,https://www.tarladalal.com/rice-and-masoor-dal-khichdi-9955r,Rice and Masoor Dal Khichdi recipe - How to make Rice and Masoor Dal Khichdi,"1 cup rice (chawal)
 1/2 cup masoor dal (split red lentil)
 1 tbsp oil
 1/2 tsp mustard seeds ( rai / sarson)
 a pinch asafoetida (hing)
 4 curry leaves (kadi patta)
 1/4 tsp turmeric powder (haldi)
 1 1/2 tbsp chopped green chillies
 3 kokum
 1 tbsp jaggery (gur)
 1 tsp goda masala
 1 tsp coriander (dhania) and cumin seeds (jeera) powder
 1/4 cup chopped coriander (dhania)
 salt to taste","Method
Wash and drained the rice and masoor dal. Keep aside.
Heat the oil in a pressure cooker and add the mustards seeds.
When the the mustard seeds crackle add the asafoetida, curry leaves, turmeric, rice and masoor dal and saute for 2 minutes.
Add 4 cups of water and sauté for a few seconds.
Add all other ingredients and pressure cook on high flame for 3 whistles.
Remove from the flame, allow the steam to escape before opening the lid.
Serve hot with a pickle of your choice.","Gujarati Khichdi 
Maharashtrian Bhaat (Rice)
collection of khichdi recipes","Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Mohanthal,https://www.tarladalal.com/mohanthal-14914r,Mohanthal recipe - How to make Mohanthal,"400 gms condensed milk
 3 cups besan (bengal gram flour)
 2 tbsp milk
 a few saffron (kesar) strands
 1 cup ghee
 chopped almonds (badam) and pistachios for garnishing","Method
Combine milk and besan well ,mix well and keep aside for 30 minutes.
Heat ghee in a pan, add the besan and saute for 12 minutes.
Add the condensed milk and cook with while stirring continuously for 15 minutes or till the mixture thickens.
Add the saffron, mix well and remove from the flame and pour the mixture into a greased plate and garnish with almonds.
Cool and cut into desired pieces.","Gujarati Sweet Mithai
Traditional Indian Mithai","Preparation Time: 30 mins, Cooking Time: 20 mins, Total Time: 50 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Corn Tomato Bharta,https://www.tarladalal.com/corn-tomato-bharta-34293r,Corn Tomato Bharta recipe - How to make Corn Tomato Bharta,"2 tomatoes
 1 corn cob
 2 tbsp oil
 1/2 tsp cumin seeds (jeera)
 1 1/2 tbsp chopped garlic (lehsun)
 1/2 tsp chopped green chillies
 1/2 tsp chopped ginger (adrak)
 2 tbsp chopped onions
 1/2 tsp chilli powder
 1/2 tsp turmeric powder (haldi)
 1 tsp coriander-cumin seeds (dhania-jeera) powder
 1/2 tsp garam masala
 salt to taste
 2 tsp butter
 For The Garnish:
 1 tbsp chopped coriander (dhania)","Method
Thread the tomatoes in a skewer.
Place the skewer on the direct flame and roast till the tomatoes starts changing its colour.
Remove the skin of tomatoes and chop the tomatoes into small pieces. Keep aside.
Roast the corn cob on an open flame till it turns brown and black in colour.
Cool and grate the corn and keep aside.
Heat the oil in pan and add the cumin seeds.
When the seeds crackle, add the garlic, green chillies, ginger and saute for 1 minute.
Add the onions and saute till the onions turn translucent.
Add the roasted tomatoes and roasted corn, mix well and saute on a medium flame for 2 minutes
Add the chilli powder, turmeric powder, coriander-cumin seeds powder, salt and garam masala, mix well and cook for 2-4 minutes.
Add the butter and remaining garlic, mix well and cook for 4 minutes on a slow flame.
Remove from the flame and transfer it into serving plate.
Serve hot and garnish with coriander.","Punjabi Sabzis
Gujarati Shaak Sabzi","Preparation Time: 15 mins, Cooking Time: 25 mins, Total Time: 40 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,White Pumpkin Basundi,https://www.tarladalal.com/white-pumpkin-basundi-11665r,White Pumpkin Basundi recipe - How to make White Pumpkin Basundi,"1 ltr milk
 1 cup grated ash gourd
 1/2 tsp cardamom (elaichi) powder
 1/2 cup sugar
 of blanched almonds (badam)","Method
Boil the milk in a thick bottom vessel. After five minutes add the pumpkin after squeezing it lightly and continue boiling for 15 minutes or until pumpkin gets cooked.
Add the sugar and boil for a few more minutes. Mix the cardamom and remove from heat. Take out in a serving bowl.
Serve either at room temperature or chilled in the fridge. Sprinkle almond slices on top.","Gujarati Sweet Mithai
Traditional Indian Mithai
Raksha - Bandhan","Preparation Time: 10 mins, Cooking Time: 25 mins, Total Time: 35 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Masala Chaas ( Spicy Buttermilk),https://www.tarladalal.com/masala-chaas--spicy-buttermilk-31316r,Masala Chaas ( Spicy Buttermilk) recipe - How to make Masala Chaas ( Spicy Buttermilk),"400 ml curds (dahi)
 1 tsp black salt (sanchal)
 1 tsp chaat masala
 of ginger (adrak)
 2 green chillies , finely chopped
 a pinch asafoetida (hing)
 salt to taste
 1 tsp lemon juice
 a spring curry leaves (kadi patta)
 2 tbsp chopped coriander (dhania)","Method
Combine the green chillies, coriander, ginger, 2-3 curry leaves and blend in a mixer into a smooth paste.
Add the curds and blend using a hand blender till smooth.
Pour this mixture in a glass.
Add chaat masala, black salt, salt, lemon juice, asafoetida and mix well.
Chill this in a refrigerator.
Garnish it with few coriander leaves and one curry leaf and serve.",Gujarati  Drinks,"Preparation Time: 10 mins, Cooking Time: 5 mins, Total Time: 15 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=26,Raiwala Mirchi,https://www.tarladalal.com/raiwala-mirchi-14143r,Raiwala Mirchi recipe - How to make Raiwala Mirchi,"1/2 kg thick green chillies  (bhavnagari I331)
 3/4 cup black salt (sanchal)
 3/4 cup mustard (rai / sarson) powder
 1/2 tsp asafoetida (hing)
 1 tsp turmeric powder (haldi)
 2 tbsp lemon juice
 2 tbsp oil","Method
Wash and dry the chillies thoroughly.
Remove the tops and slit each chilli lenghtwise. Tap to remove any excess seeds.
Mix together the black salt, mustard powder, asafoetid, turmeric powder and oil.
Fill this mixture into the chillies and place them in a sterilised bottle. Top with any remaioning mixture.
Add the lemon juice and shake the bottle well.
Store for at least 1 day before serving.","Gujarati Kachumber / Chutneys / Achar
Pickles / Achar","Preparation Time: 20 mins, Cooking Time: 0 mins , Total Time: 20 mins ,         ",1.0
