recipe_list_url,recipe_name,recipe_url,recipe_long_name,recipe_ing,recipe,tags,times,servings
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,Instant Suji Handvo,https://www.tarladalal.com/instant-suji-handvo-34455r,Instant Suji Handvo recipe - How to make Instant Suji Handvo,"For Instant Suji Handvo:
 1 cup semolina (rava / sooji)
 1/2 cup curd (dahi)
 1/4 cup chopped and boiled mixed vegetables
 1/4 cup grated beetroot
 1/4 cup grated carrot
 1/4 cup grated bottle gourd (doodhi / lauki)
 2 tsp ginger-garlic (adrak-lehsun) paste
 1 tsp finely chopped green chillies
 2 tbsp finely chopped coriander (dhania)
 1 tsp sugar
 salt to taste
 3/4 cup water
 1 tsp fruit salt
 Other Ingredients:
 6 tsp oil
 1 1/2 tsp mustard seeds ( rai / sarson)
 1 1/2 tsp sesame seeds (til)
 10 to 12 curry leaves (kadi patta)
 For Serving:
 green chutney","For instant suji handvo
To make 
instant suji handvo
, combine rava, dahi and ½ cup of water. Mix well and keep aside for 5 minutes.
Add the mixed vegetable, beetroot, carrot, bottle gourd, ginger garlic paste, green chillies, coriander, sugar, salt to taste and mix well.
Now add eno, ¼ cup water and mix gently.
Heat 2 tsp oil in a kadhai, add mustard seeds, sesame seeds and 2 to 3 curry leaves.
Once crackled, add the handva batter and cover with a lid and cook on a medium flame for 3 to 4 minutes.
Flip and cook on both the sides until golden brown and crisp.
Serve instant suji handvo hot with green chutney.","Gujarati Farsans
Gujarati One Dish Meal
Quick breakfast
Breakfast Dhokla
Quick Evening Snacks
Indian Snacks for Entertaining
Jain Snacks","Preparation Time: 15 mins, Cooking Time: 15 mins, Total Time: 30 mins ,         ",3
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,Poha Cutlet (  Iron Rich ),https://www.tarladalal.com/poha-cutlet---iron-rich--5686r,Poha Cutlet (  Iron Rich ) recipe - How to make Poha Cutlet (  Iron Rich ),"For Poha Cutlet:
 2 cups thick beaten rice (jada poha) , washed and drained
 1/4 cup yellow moong dal (split yellow gram) , washed and drained
 1 tbsp finely chopped green chillies
 1/4 cup finely chopped spinach (palak)
 1 tbsp finely chopped coriander (dhania)
 2 tsp sugar
 2 tsp lemon juice
 salt to taste
 3 tsp oil for greasing and cooking
 For Serving:
 healthy green chutney","For poha cutlet
To make the 
poha cutlet
, place the beaten rice in a sieve and hold it under running water for a few seconds. Keep aside for 2 minutes for the water to drain out completely.
Soak the moong dal in enough water in a deep bowl for about an hour.
Drain, add the beaten rice and green chillies and grind to a coarse paste, without using any water.
Transfer the mixture into a bowl, add the spinach, coriander, sugar, lemon juice and salt and mix well.
Divide the mixture into 10 equal portions and shape each portion into 50 mm. (2”) diameter flat, round cutlet.
Heat a non-stick tava (griddle), grease it using 1 tsp of oil, and cook 5 cutlets using 1 tsp of oil till they turn brown in colour from both the sides.
Repeat step 6 to make 1 more batch of 5 cutlets.
Serve the poha cutlet immediately with tomato ketchup or healthy green chutney.","Gujarati Farsans
Breakfast Upma, Poha
Indian snacks with little planning
Indian Snacks for Entertaining
Evening Tea Snacks
Indian Cutlets, Veg Cutlets
Father's Day","Preparation Time: 15 mins, Cooking Time: 15 mins, Total Time: 1 hours 30 minutes, Soaking Time:  1 hour           ",10
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,"Bhindi Sambhariya, Gujarati Style Stuffed Bhindi",https://www.tarladalal.com/bhindi-sambhariya-gujarati-style-stuffed-bhindi-595r,"Bhindi Sambhariya, Gujarati Style Stuffed Bhindi recipe - How to make Bhindi Sambhariya, Gujarati Style Stuffed Bhindi","For Bhindi Sambhariya:
 2 cups ladies finger (bhindi)
 2 tbsp oil
 1/2 tsp asafoetida (hing)
 To Be Mixed Into A Filling:
 6 tbsp grated coconut
 6 tbsp chopped coriander (dhania)
 1 tsp sugar
 1 tsp ginger-green chilli paste
 1 tsp turmeric powder (haldi)
 2 tsp coriander-cumin seeds (dhania-jeera) powder
 1/2 tsp garam masala
 1 tbsp sesame seeds (til)
 2 tbsp lemon juice
 1 tbsp oil
 salt to taste","For bhindi sambhariya
To make 
bhindi sambhariya
, wash and slit the ladies finger lengthwise carefully, so that the segments do not separate.
Fill each ladies finger with a little of the prepared filling and keep aside.
Heat the oil in a kadhai and add the asafoetida.
Add the stuffed ladies finger and mix well.
Cover and cook on a medium flame for 12 to 15 minutes or till the ladies finger is cooked, while stirring occasionally.
Serve the bhindi sambhariya hot.
Handy tip
You can also add 2 tbsp of coarsely ground peanuts to the filling.","Gujarati Shaak Sabzi
Semi-Dry Sabzis
Traditional Indian Sabzis
Jain Subzis
Indian Party
Kadai Veg
Quick Sabzis","Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",3
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,Baked Kand,https://www.tarladalal.com/baked-kand-54r,Baked Kand recipe - How to make Baked Kand,"12 steamed purple yam (kand) slices
 For The Green Pea Mixture:
 1 cup boiled and coarsely crushed green peas
 1 tbsp oil
 2 tbsp finely chopped coriander (dhania)
 1 tsp lemon juice
 1/2 tsp sugar
 1 tsp green chilli paste
 of asafoetida (hing)
 salt to taste
 To Be Ground Into A Green Chutney (using A Little Water):
 3/4 cup chopped coriander (dhania)
 3 green chillies , roughly chopped
 3 tbsp grated fresh coconut
 3/4 tsp sugar
 1/2 tbsp lemon juice
 salt to taste
 For The Coconut Sauce:
 3/4 cup coconut milk
 1 tsp cumin seeds (jeera)
 2 tbsp green chutney
 of sugar
 1 tsp ghee
 salt to taste","For the green pea mixture
Heat the oil in a broad non-stick pan, add the green peas, coriander, green chilli paste, lemon juice, sugar and asafoetida, mix well and cook on a medium flame for 1 minute. Keep aside.
For the coconut sauce
Heat the ghee in a broad non-stick pan, add the cumin seeds and sauté on a medium flame for 30 seconds.
Add the prepared chutney, mix well and cook on a medium flame for 1 minute.
Add the coconut milk, sugar and salt and cook on a medium flame for 1 to 2 minutes, while stirring occasionally.
Keep aside.
How to proceed
In an baking dish, spread half the kand slices, then spread the green peas mixture.
Cover with the remaining kand slices and finally pour the coconut sauce over it and  bake in a pre-heated oven at 200°c (400°f) for 10 minutes.
Serve hot.","Gujarati Shaak Sabzi
Semi-Dry Sabzis
Baked
Indian Party
Oven
Foods to cook in December
Indian Winter Sabzis, Foods to cook in January","Preparation Time: 15 mins, Cooking Time: 5 mins, Total Time: 35 mins ,         Baking Time:  15 minutes   Baking Temperature:  200°C (400°F)   ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,Dahiwale Aloo ki Sabzi with Rajgira Puri Recipe,https://www.tarladalal.com/dahiwale-aloo-ki-sabzi-with-rajgira-puri-recipe-33299r,Dahiwale Aloo ki Sabzi with Rajgira Puri Recipe recipe - How to make Dahiwale Aloo ki Sabzi with Rajgira Puri Recipe,"For The Aloo Sabzi:
 2 cups baby potatoes , boiled and peeled
 1 cup fresh curd (dahi) , beaten
 1 tbsp rajgira (amaranth) flour
 1 tbsp ghee
 1/2 tsp cumin seeds (jeera)
 1 bayleaf (tejpatta)
 2 cloves (laung / lavang)
 one small stick cinnamon (dalchini)
 1 tsp green chilli paste
 2 tbsp finely chopped coriander (dhania)
 rock salt (sendha namak) to taste
 For The Rajgira Puris:
 1 cup rajgira (amaranth) flour
 1/2 cup boiled , peeled and mashed potatoes
 2 tbsp arrowroot (paniphal) flour
 1 tbsp hot melted ghee
 rock salt (sendha namak) to taste
 oil for deep-frying","For the aloo sabzi
Combine the curds, rajgira flour and ½ cup of water in a deep bowl, whisk well and keep aside.
Heat the ghee in a deep non-stick pan, add the cumin seeds and sauté on a medium flame for 30 seconds.
Add the bayleaf, cloves and cinnamon and sauté on a medium flame for 1 minute.
Add the curd-water mixture and green chilli paste, mix well and cook on a medium flame for 2 minutes, while stirring continuously.
Add the baby potatoes, coriander and rock salt, mix gently and cook on a medium flame for 3 minutes, while stirring occasionally. Keep aside.
For the rajgira puris
Combine all the ingredients in a deep bowl and knead into a semi-stiff dough using enough water.
Divide the dough into 15 equal portions.
Roll each portion into a 75 mm. (3”) diameter circle.
Heat the oil in a deep non-stick pan and deep-fry the puris a few at a time till they turn golden brown in colour from both the sides. Drain on absorbent paper.
For serving
Serve hot rajgira puris with hot aloo sabzi.","Gujarati  Faral, Faraal
Maharashtrian Upvas (Fasting)
Sabzis with Gravies
Sankashti Chaturthi Recipes
Mahashivaratri
Janmashtami
Navratri Vrat","Preparation Time: 20 mins, Cooking Time: 25 mins, Total Time: 45 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,"Peanut Curd Chutney, Faral Chutney",https://www.tarladalal.com/peanut-curd-chutney-faral-chutney-33300r,"Peanut Curd Chutney, Faral Chutney recipe - How to make Peanut Curd Chutney, Faral Chutney","For Peanut Curd Chutney:
 1 cup roasted and coarsely crushed peanuts
 3/4 cup fresh curd (dahi)
 1 1/2 tsp ginger-green chilli paste
 1/2 tbsp lemon juice
 1 tsp cumin seeds (jeera)
 rock salt (sendha namak) to taste","For peanut curd chutney
To make 
peanut curd chutney
, combine all the ingredients and blend in a mixer till smooth without using any water.
Store the peanut curd chutney refrigerated in an air-tight container and use as required.","Gujarati Kachumber / Chutneys / Achar
Gujarati  Faral, Faraal
different kinds of Indian chutney
Mahashivaratri
Janmashtami
Navratri Vrat 
Ekadashi Recipes, Ekadasi","Preparation Time: 5 mins, Cooking Time: 0 mins , Total Time: 5 mins ,         ",1
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,"Doodh Pak, Gujarati Doodh Pak",https://www.tarladalal.com/doodh-pak-gujarati-doodh-pak-634r,"Doodh Pak, Gujarati Doodh Pak recipe - How to make Doodh Pak, Gujarati Doodh Pak","For Doodh Pak:
 5 cups full-fat milk
 a few saffron (kesar) strands
 1 tbsp warm milk
 1 tbsp long grained rice (basmati)
 1 tbsp ghee
 1/2 cup sugar
 1/2 tsp cardamom (elaichi) powder
 For The Garnish:
 1 tbsp almond (badam) slivers
 1 tbsp pistachio slivers","For doodh pak
To make 
doodh pak
, combine the saffron and 1 tbsp of warm milk in a small bowl and keep aside.
Wash the rice and drain well. Add the ghee, mix well and keep aside.
Boil the milk in a deep non-stick pan on a high flame, while stirring twice in between. This will take approx. 4 to 5 minutes.
Add the rice-ghee mixture, mix well and cook on a slow flame approximately 15 minutes, while stirring and scraping the sides of the pan occasionally.
Add the sugar, saffron-milk mixture and cardamom powder, mix well and cook on a slow flame for 5 to 7 minutes or till the sugar dissolve completely, while stirring occasionally.
Cool slightly and refrigerate for at least ½ hour.
Serve the doodh pak chilled garnished with almond and pistachio slivers.","Gujarati Sweet Mithai
Traditional Indian Mithai
Mahashivaratri
Paryushan
Navratri Vrat 
Indian Party
Non-stick Pan","Preparation Time: 5 mins, Cooking Time: 27 mins, Total Time: 32 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,"Dahiwali Roti, Curd Roti",https://www.tarladalal.com/dahiwali-roti-curd-roti-22632r,"Dahiwali Roti, Curd Roti recipe - How to make Dahiwali Roti, Curd Roti","For Dahiwali Roti:
 1 cup curd (dahi)
 1 tsp oil
 1/2 tsp mustard seeds ( rai / sarson)
 1 tsp urad dal (split black lentils)
 1/4 tsp turmeric powder (haldi)
 1 tbsp chopped jaggery (gur)
 1 tsp chilli powder
 salt to taste
 2 tbsp finely chopped coriander (dhania)","For dahiwali roti
To make 
dahiwali roti
, combine the curds with 1 cup of water in a deep bowl and mix well using whisk. Keep aside.
Heat the oil in a deep non-stick pan and add the mustard seeds and urad dal.
When the mustard seeds crackle, add the chapati pieces and sauté on a medium flame for a few seconds.
Switch off the flame, add the curd-water mixture, turmeric powder, jaggery, chilli powder and salt.
Switch on the flame, mix well and cook on a slow flame for 1 minute, while stirring continuously.
Add the coriander, cook on a medium flame for 2 minutes, while stirring occasionally.
Serve the dahiwali roti immediately.","Gujarati One Dish Meal
Whole Wheat Recipes
Breakfast using Leftovers
One Dish Vegetarian Meals
One Meal Dinner
Non-stick Pan
Snack Recipes for Kids","Preparation Time: 5 mins, Cooking Time: 4 mins, Total Time: 9 mins ,         ",2
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,Cauliflower Nu Bhanolu ( Gujarati Recipe),https://www.tarladalal.com/cauliflower-nu-bhanolu--gujarati-recipe-560r,Cauliflower Nu Bhanolu ( Gujarati Recipe) recipe - How to make Cauliflower Nu Bhanolu ( Gujarati Recipe),"1 1/4 cups finely chopped cauliflower florets
 1 1/2 cups coconut milk
 6 tbsp besan (bengal gram flour)
 1 tbsp ginger-green chilli paste
 1 tsp sugar
 1 tsp lemon juice
 salt to taste
 3 1/4 tsp oil for greasing and tempering
 1/2 tsp mustard seeds ( rai / sarson)
 1/2 tsp cumin seeds (jeera)
 1/4 tsp asafoetida (hing)","Method
Combine the coconut milk and besan in a bowl and mix well to make a smooth paste.
Add the cauliflower, ginger-green chilli paste, sugar, lemon juice and salt, mix well and keep aside.
Grease a 150 mm. (6”) diameter microwave safe baking dish using ¼ tsp of oil.
Pour the batter in it and tilt it clockwise to spread the batter evenly. Keep aside.
For the tempering, add 3 tsp of oil in a microwave-safe bowl and microwave on high for 1 minute.
Add the mustard seeds, cumin seeds and asafoetida and microwave on high for 1 minute. Pour the tempering on the batter. Cover with a microwave safe plate and microwave on high for 4 minutes.
Uncover and microwave on high for 3 minutes.
Divide it into 4 equal portions and serve immediately.
Variation:
To make this recipe in an oven, make the tempering of step no 5 and 6 in a small kadhai, pour the tempering over the batter and bake in a pre-heated oven at 180ºc (360ºf) for 25 to 30 minutes.","Gujarati Farsans
Quick Evening Snacks
Microwave Indian Snack
Microwave
Microwave
Foods to cook in September","Preparation Time: 10 mins, Cooking Time: 9 mins, Total Time: 19 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=14,"Potato Khichdi, Aloo Khichdi for Vrat, Upvas",https://www.tarladalal.com/potato-khichdi-aloo-khichdi-for-vrat-upvas-40883r,"Potato Khichdi, Aloo Khichdi for Vrat, Upvas recipe - How to make Potato Khichdi, Aloo Khichdi for Vrat, Upvas","For Potato Khichdi:
 4 medium sized potatoes
 2 tbsp oil
 1 tsp cumin seeds (jeera)
 5 curry leaves (kadi patta)
 salt to taste
 1 tsp green chilli paste
 1 1/2 tsp lemon juice
 2 tbsp finely chopped coriander (dhania) , optional
 1/4 cup roasted and coarsely crushed peanuts
 1 tbsp sugar","For potato khichdi
To make 
potato khichdi
, peel and grate the potatoes using a thick grater. Put them in enough water to avoid discoloration. Drain well.
Squeeze out the water completely by squeezing it between your palms. Keep aside.
Heat the oil in a deep non-stick pan, add the cumin seeds and curry leaves and sauté on a medium flame for 30 seconds.
Add the potatoes and salt, mix well and cook on a slow flame for 8 minutes, or till the potatoes are cooked, while stirring occasionally.
Add the green chilli paste, lemon juice, coriander, peanuts, mix well and cook on a medium flame for 2 minutes, while stirring occasionally.
Add the sugar, mix well and cook on a medium flame for 1 minute.
Serve the pota khichdi hot.","Gujarati  Faral, Faraal
Maharashtrian Upvas (Fasting)
Navratri Vrat 
Ekadashi Recipes, Ekadasi
Non-stick Pan
Quick Snacks / Quick Starters
Foods to cook in August","Preparation Time: 15 mins, Cooking Time: 12 mins, Total Time: 27 mins ,         ",3
