,recipe_list_url,recipe_name,recipe_url,recipe_long_name,recipe_ing,recipe,tags,times,servings
0,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,"Jeera Puri, Kids School Snack Recipe",https://www.tarladalal.com/jeera-puri-kids-school-snack-recipe-42230r,"Jeera Puri, Kids School Snack Recipe recipe - How to make Jeera Puri, Kids School Snack Recipe","For Jeera Puri:
 1 1/2 tsp coarsely crushed cumin seeds (jeera)
 1/4 cup whole wheat flour (gehun ka atta)
 1/4 cup plain flour (maida)
 1 tbsp semolina (rava / sooji)
 1/2 tbsp oil
 salt to taste
 oil for deep-frying","Method
Combine all the ingredients in a deep bowl and knead into a semi-stiff dough using enough water.
Divide the dough into 30 equal portions.
Roll each portion into a 50 mm. (2”) diameter circle and prick them using a fork at regular intervals.
Repeat step 3 to roll 29 more puris.
Heat the oil in a deep non-stick pan and deep-fry, a few puris at a time, on a medium flame till they are crisp and turn golden brown in colour from all the sides. Drain on an absorbent paper.
Store in an air-tight container. Use as required.","Gujarati Farsans
Gujarati  Dry Snacks
Quick breakfast
Indian Snacks for Entertaining
School Time Snacks
Evening Tea Snacks
High Tea Party","Preparation Time: 5 mins, Cooking Time: 15 mins, Total Time: 20 mins ,         ",30
1,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,Zero Oil Fada ni Khichdi Recipe,https://www.tarladalal.com/zero-oil-fada-ni-khichdi-recipe-22156r,Zero Oil Fada ni Khichdi Recipe recipe - How to make Zero Oil Fada ni Khichdi Recipe,"For Zero Oil Fada ni Khichdi:
 1/2 cup broken wheat (dalia)
 1/4 cup yellow moong dal (split yellow gram)
 1 tsp cumin seeds (jeera)
 2 cloves (laung / lavang)
 2 cardamoms (elaichi)
 1/2 cup sliced onions
 1 tsp ginger-garlic (adrak-lehsun) paste
 1/4 cup green peas
 3/4 cup chopped tomatoes
 1/4 tsp turmeric powder (haldi)
 1/2 tsp chilli powder
 salt to taste
 For The Garnish:
 2 tbsp finely chopped coriander (dhania)
 For Serving:
 low-fat curds (dahi)","For zero oil fada ni khichdi
To make 
zero oil fada ni khichdi
, clean, wash and soak the bulgur wheat and yellow moong dal in enough water in a bowl for 15 minutes. Drain and keep aside.
Heat the pressure cooker, add the cumin seeds, cloves and cardamom and dry roast for about 30 seconds.
Add the onions and ginger-garlic paste and dry roast for 60 seconds.
Add the bulgur wheat, yellow moong dal, peas and tomatoes and dry roast for another 1 minute while stirring continuously.
Add the turmeric powder, chilli powder, salt and 2 cups of hot water, mix well and pressure cook for 3 whistles.
Allow the steam to escape before opening the lid.
Garnish th 
 with coriander and serve hot with low-fat curds.","Gujarati Khichdi 
Pressure Cooker
Healthy Indian Dinner
Pregnancy Recipes to overcome heartburn
Calcium Rich Rice, Khichdi and Biryani
Low Calorie Rice / Pulao / Khichdi / Biryani
Low Calorie Indian Dinner","Preparation Time: 10 mins, Cooking Time: 20 mins, Total Time: 45 mins , Soaking time:     15 minutes           ",4
2,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,Peanut Chikki,https://www.tarladalal.com/peanut-chikki-41000r,Peanut Chikki recipe - How to make Peanut Chikki,"For Peanut Chikki:
 2 cups chopped jaggery (gur)
 2 cups roasted peanut halves","For peanut chikki
To make 
peanut chikki
, heat an aluminium kadhai on a high flame.
Add the jaggery, mix well and cook on a high flame for 2 minutes, while stirring continuously.
Lower the flame to slow and keep stirring continuously for 3 minutes, till it forms foam and changes the colour.
Switch off the flame and keep stirring for few more seconds.
Add the roasted peanuts and mix very well.
Put it on a greased platform, while mixing it upside down using a flat ladle.
Pat the mixture, with greased  hands and roll it using a greased rolling pin to make 275 mm. (11”) diameter circle.
While rolling make sure it does not stick on the platform. If it sticks, loosen it using a flat ladle, and roll again.
Cut immediately using  a sharp knife into equal squares. Cool completely.
Break the 
 into pieces and store it in an airtight container in a cool and dry place.","Gujarati Sweet Mithai
Sweet Snacks
School Time Snacks
Indian Jar Snacks
Traditional Indian Mithai
Chikki
Sankashti Chaturthi Recipes","Preparation Time: 25 mins, Cooking Time: 6 mins, Total Time: 31 mins ,         ",34
3,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,Garlic Chutney ( Gujarati Recipe),https://www.tarladalal.com/garlic-chutney--gujarati-recipe-573r,Garlic Chutney ( Gujarati Recipe) recipe - How to make Garlic Chutney ( Gujarati Recipe),"1/2 cup garlic (lehsun) cloves , peeled
 3 tbsp chilli powder
 1/2 tbsp lemon juice
 salt to taste","Method
Combine all the ingredients and blend in a mixer to a smooth paste, using very little water (approx 2 tbsp).
Serve immediately or store refrigerated in an air-tight container.","Gujarati Kachumber / Chutneys / Achar
different kinds of Indian chutney
Quick Chutneys","Preparation Time: 10 mins, Cooking Time: 0 mins , Total Time: 10 mins ,         ",Makes 0.5 cup
4,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,"Tendli ka Achar, Tindora Achar",https://www.tarladalal.com/tendli-ka-achar-tindora-achar-3433r,"Tendli ka Achar, Tindora Achar recipe - How to make Tendli ka Achar, Tindora Achar","For Tendli ka Achar:
 1 cup tendli (ivy gourd)
 salt to taste
 1 1/2 tsp chilli powder
 1 tsp split mustard seeds (rai na kuria)
 1/2 tsp split fenugreek seeds (methi na kuria)
 2 tsp oil","For tendli ka achar
To make 
tendli ka achar
, wash the tendlis and wipe them dry using a dry kitchen towel.
Trim the ends and cut each tendli into small pieces.
Add salt and mix well. Cover with a lid and keep aside for 4 hours. You can keep it in the sun also.
Drain the water from the tendli and discard it.
Combine the marinated tendli with chilli powder, split mustard seeds, split fenugreek seeds, salt and oil and toss well.
Serve or bottle the  
 in a sterilized glass jar and store refrigerated for upto 15 days.","Gujarati Kachumber / Chutneys / Achar
Pickles / Achar
Spicy Achar
No Cooking Veg Indian
Indian Party","Preparation Time: 5 mins, Cooking Time: 0 mins , Total Time: 5 mins , Storage:      15 days (refrigerated)           ",14
5,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,Bhatia Kadhi ( Gujarati Recipe),https://www.tarladalal.com/bhatia-kadhi--gujarati-recipe-610r,Bhatia Kadhi ( Gujarati Recipe) recipe - How to make Bhatia Kadhi ( Gujarati Recipe),"1 cup toovar (arhar) dal , washed and drained
 1/4 cup curds (dahi)
 1 tbsp besan (bengal gram flour)
 2 tbsp oil
 1 tsp cumin seeds (jeera)
 1/2 tsp mustard seeds ( rai / sarson)
 1/4 tsp asafoetida (hing)
 1/2 tsp fenugreek (methi) seeds
 1 cup ladies finger (bhindi) , cut into 50 mm.  (2"") pieces
 1/4 cup sliced radish (mooli)
 1 1/2 cups drumsticks , cut into 50 mm.  (2"") pieces
 3 to 4 kokum , soaked for 10 minutes and drained
 4 tbsp roughly chopped jaggery (gur)
 salt to taste
 1/2 cup thickly sliced bananas
 For The Garnish:
 2 tbsp finely chopped coriander (dhania)","Method
Combine the toovar dal and add 5 cups of water in a pressure cooker and pressure cook for 2  whistles.
Allow the steam to escape before opening the lid.
Cool slightly, strain the dal and keep the water aside. For this recipe we will require the water only.
Combine the curds and besan in a bowl and whisk well. Keep aside.
Heat the oil in a deep non-stick pan and add the cumin seeds, mustard seeds, asafoetida and fenugreek seeds.
When the mustard seeds crackle, add the ladies finger, radish, drumsticks and the strained dal water and mix well. Cover with ta lid and cook on a slow flame for 8 to 10 minutes or till all the vegetables are cooked, while stirring occasionally.
Add the kokum, jaggery, prepared curds-besan mixture and salt, mix well and cook on a slow flame for 4 to 5 minutes, while stirring continuously.
Add the bananas, mix well and cook on a slow flame for another 2 minutes.
Serve hot  garnished with coriander.","GUJARATI INTL
Collection of Gujarati Dals / Kadhis
Indian Lunch
Kadhi recipes from all across India
Mother's Day
Pressure Cooker
Non-stick Pan","Preparation Time: 15 mins, Cooking Time: 30 mins, Total Time: 55 mins , Soaking time:  10 minutes           ",4
6,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,"Onion and Raw Mango Chunda,  Kaanda Aur Kairi ka Choonda",https://www.tarladalal.com/onion-and-raw-mango-chunda--kaanda-aur-kairi-ka-choonda-40887r,"Onion and Raw Mango Chunda,  Kaanda Aur Kairi ka Choonda recipe - How to make Onion and Raw Mango Chunda,  Kaanda Aur Kairi ka Choonda","1/4 cup grated onions
 3/4 cup peeled and grated raw mango
 1 1/2 tbsp grated jaggery (gur)
 1/2 tsp roasted cumin seeds (jeera) powder
 1/2 tsp chilli powder
 salt to taste","Method
Combine all the ingredients in a deep bowl and mix well.
Serve immediately or refrigerate it an air tight container for 4 days.","Gujarati Kachumber / Chutneys / Achar
Pickles / Achar
Refrigerator","Preparation Time: 10 mins, Cooking Time: 0 mins , Total Time: 10 mins ,         ",1
7,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,Cabbage Ghughras,https://www.tarladalal.com/cabbage-ghughras-519r,Cabbage Ghughras recipe - How to make Cabbage Ghughras,"For The Dough:
 1/2 cup whole wheat flour (gehun ka atta)
 1 tbsp ghee
 salt to taste
 whole wheat flour (gehun ka atta) for rolling
 For The Stuffing:
 2 cups finely chopped cabbage
 1 tbsp oil
 2 tsp finely chopped green chillies
 1/2 tsp finely chopped ginger (adrak)
 2 tsp raisins (kismis)
 2 tbsp freshly grated coconut
 2 tsp lemon juice
 2 tsp sugar
 salt to taste
 2 tbsp finely chopped coriander (dhania)
 Other Ingredients:
 oil for deep-frying
 For Serving:
 green chutney","For the dough
Combine all the ingredients in a deep bowl and knead into a semi-stiff dough using enough water. Cover and keep aside.
For the stuffing
Heat the oil in a broad non-stick pan, add the green chillies and ginger and sauté on a medium flame for a few seconds.
Add the cabbage and cook on a medium flame for 2 minutes, while stirring occasionally.
Add all the remaining ingredients and cook on a medium flame for 2 minutes, while stirring occasionally. Keep aside.
How to proceed
Divide the dough into 10 equal portions and roll each portion into 100 mm. (4”) diameter circle using a little whole wheat flour for rolling.
Put 2 tbsp of the stuffing in the centre of a round, gather the edges on the top and press well to close the round.
Repeat with the remaining rounds and stuffing to make 9 more ghughras.
Heat a deep kadhai and deep-fry the ghughras a few at a time, till they turn golden brown in colour from all the sides.
Serve immediately with green chutney.","Gujarati Farsans
Indian Snacks for Entertaining
Deep-fried Indian Starters
Mexican Party
Cocktail Party
Deep Pan","Preparation Time: 15 mins, Cooking Time: 20 mins, Total Time: 35 mins ,         ",10
8,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,"Spicy Mango Pickle, Mango Pickle with Mustard Oil",https://www.tarladalal.com/spicy-mango-pickle-mango-pickle-with-mustard-oil-3403r,"Spicy Mango Pickle, Mango Pickle with Mustard Oil recipe - How to make Spicy Mango Pickle, Mango Pickle with Mustard Oil","For Indian Pickle Masala:
 1/2 cup split fenugreek seeds (methi na kuria)
 1 tbsp split mustard seeds (rai na kuria)
 3 1/2 tsp lemon juice
 6 tbsp mustard (rai / sarson) oil
 2 tsp chilli powder
 Other Ingredients For Spicy Mango Pickle:
 2 cups raw mango cubes
 4 tsp salt
 1/2 tsp turmeric powder (haldi)
 2 tbsp mustard (rai / sarson) oil
 1/2 tsp nigella seeds (kalonji)
 2 tsp fennel seeds (saunf)","For indian pickle masala
To make 
indian pickle masala
, combine the split fenugreek seeds, split mustard seeds, lemon juice and mustard oil in a deep bowl and mix well.
Add the chilli powder and mix well.
Store the 
 refrigerated for 1 month in an air-tight container and use as required. Makes 1 cup.
For spicy mango pickle
spicy mango pickle
, combine 2 tsp salt, turmeric powder and raw mangoes in a deep bowl and mix well. Cover it with a lid and keep aside for 30 minutes. Drain and discard the mango water.
Heat the mustard oil in a broad non-stick pan till it is smoking hot. (approx. 1 minute). Keep aside to cool slightly till the oil is warm.
Once the oil is warm, add the nigella seeds and fennel seeds and mix well. Keep aside to cool completely.
Once it is cooled completely, combine the drained raw mango, indian pickle masala and mustard oil mixture in a deep bowl and mix well.
Add the remaining 2 tsp of salt and mix well.
 refrigerated in an air-tight container and use as required.","Punjabi Raita | Punjabi  Chutney | Achar 
Gujarati Kachumber / Chutneys / Achar
Pickles / Achar
Spicy Achar
Indian Party","Preparation Time: 20 mins, Cooking Time: 1 mins, Total Time: 21 mins ,         ",2
9,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=13,"Aloo and Kand Rasawala Shaak, Faraal Recipe",https://www.tarladalal.com/aloo-and-kand-rasawala-shaak-faraal-recipe-41478r,"Aloo and Kand Rasawala Shaak, Faraal Recipe recipe - How to make Aloo and Kand Rasawala Shaak, Faraal Recipe","1 cup boiled potato cubes
 1 cup steamed purple yam (kand) cubes
 3/4 cup curds (dahi)
 2 tbsp rajgira flour
 salt to taste
 1 tbsp oil
 1 tsp cumin seeds (jeera)
 1 tsp green chilli paste
 2 tsp sugar
 1 tbsp finely chopped coriander (dhania) , optional","Method
Combine the curds, rajgira flour, salt and 1 cup of water in a deep bowl, whisk well and keep aside.
Heat the oil in a deep non-stick pan, add the cumin seeds and sauté on a medium flame for 30 seconds.
Add the curd-water mixture, potatoes, kand, green chilli paste and sugar, mix gently and cook on a medium flame for 8 minutes, while stirring occasionally.
Add the coriander and mix well.
Serve hot.","Gujarati Shaak Sabzi
Gujarati  Faral, Faraal
Maharashtrian Upvas (Fasting)
Dinner
Sabzis with Gravies
Traditional Indian Sabzis
Sankashti Chaturthi Recipes","Preparation Time: 15 mins, Cooking Time: 9 mins, Total Time: 24 mins ,         ",4
