,recipe_list_url,recipe_name,recipe_url,recipe_long_name,recipe_ing,recipe,tags,times,servings
0,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,White Chocolate and Coconut Ladoos,https://www.tarladalal.com/white-chocolate-and-coconut-ladoos-37256r,White Chocolate and Coconut Ladoos recipe - How to make White Chocolate and Coconut Ladoos,"1/2 cup melted white chocolate
 3/4 cup dessicated coconut , roasted
 1 tsp cardamom (elaichi) powder
 1/2 tsp vanilla essence
 To Garnish:
 dessicated coconut
 tender rose petals
 To Serve:
 toasted almond","Method
Combine all the ingredients in a bowl and mix well.
Take 3 tsp of mixture and make ladoos with light hand.
Roll them up in a dry coconut powder and keep aside.
Serve then garnished with tender rose petals.
Serve soft fresh ladoo at room temperature with almonds.",Gujarati Sweet Mithai,"Preparation Time: 15 mins, Cooking Time: 15 mins, Total Time: 30 mins ,         ",5
1,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Faraali Dapka Kadhi,https://www.tarladalal.com/faraali-dapka-kadhi-37313r,Faraali Dapka Kadhi recipe - How to make Faraali Dapka Kadhi,"For The Dapkas:
 1/4 cup grated bottle gourd (doodhi / lauki)
 1/4 cup arrowroot (paniphal) flour flour
 salt to taste
 1 tsp roasted cumin seeds (jeera) powder
 1 tbsp chopped basil
 For The Kadhi:
 1/2 cup coconut milk
 1 cup water
 salt to taste
 1 tsp sugar
 1 tbsp arrowroot (paniphal) flour flour
 1 tsp finely chopped green chillies
 1/2 tsp finely chopped ginger (adrak)
 1 tbsp ghee
 2 tsp cumin seeds (jeera)
 a few curry leaves (kadi patta)
 1 whole dry kashmiri red chilli
 1 stick cinnamon (dalchini)
 chopped coriander (dhania) for garnishing","For the dapkas
Combine all the ingredients in a bowl and mix well to make a thick batter.
Keep aside.
For the kadhi
Combine all the ingredients for the kadhi in a deep kadhai, whisk well and bring it to boil.
Pepare the tempering and add it to kadhi.
Drop a spoonful of batter a few at a time in simmering kadhi.
Let them firm up then stir.
Simmer for more 2-3 minutes.
Serve hot garnished with coriander.","Collection of Gujarati Dals / Kadhis
Kadhi recipes from all across India","Preparation Time: 10 mins, Cooking Time: 10 mins, Total Time: 20 mins ,         ",4
2,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Corn Dhokla,https://www.tarladalal.com/corn-dhokla-37345r,Corn Dhokla recipe - How to make Corn Dhokla,"1 cup sweet corn kernels (makai ke dane)
 1/2 cup curds (dahi)
 1 cup semolina (rava)
 1/2 tsp ginger-green chilli paste
 1 tsp fruit salt
 1/4 tsp lemon juice
 2 tsp mustard seeds ( rai / sarson)
 12-15 curry leaves (kadi patta)
 1/2 tsp asafoetida (hing)
 salt to taste
 For The Garnish:
 1/4 cup boiled sweet corn kernels
 2 tsp chopped coriander (dhania)
 1 tsp chopped coconut","Method
Combine the curds and corn and blend in a mixer till smooth.
Add the semolina, ginger-green chilli paste, salt, 1/2 cup water and mix well.
Just before steaming, add the fruit salt and mix gently.
Steam in a steamer till cooked or for 15-20 minutes.
Heat 1 tsp oil in a kadhai and add the mustard seeds and curry leaves.
When the seeds crackle, add the asafoetida and green chillies and saute for few seconds.
Add this to the dhokla and serve hot.","Gujarati  Dry Snacks
Indian Steamed Snacks","Preparation Time: 15 mins, Cooking Time: 20 mins, Total Time: 35 mins ,         ",3
3,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Faraali Buckwheat Dhokla,https://www.tarladalal.com/faraali-buckwheat-dhokla-37351r,Faraali Buckwheat Dhokla recipe - How to make Faraali Buckwheat Dhokla,"For The Dhoklas:
 2 cups buckwheat (kutto or kutti no daro)
 2 tbsp curds (dahi)
 salt to taste
 3 tsp ginger-green chilli paste
 1 tsp freshly ground black pepper powder
 2 tsp roasted and powdered peanuts
 2 tsp roasted and powdered sesame seeds (til)
 3/4 cup chopped coriander (dhania)
 1 tbsp waterchestnut (shingoda) flour
 2 tsp oil
 For The Coriander Dip:
 2 cups curds (dahi)
 salt to taste
 1 cup chopped coriander (dhania)
 1 tsp chopped green chillies
 1 tsp powdered peanuts
 1 tsp roasted and chopped cashewnut
 For The Garnish:
 chopped mint
 paneer (cottage cheese) , mashed","For the dhoklas
Dry roast the buckwheat and add the curds, salt,oil, shingara flour and mix well. cover and keep aside for 6 to 7 hours.  Blend in a mixer to a smooth paste.
Add the coriander, pepper powder, ginger-green chilli paste, peanuts powder and sesame seeds powder and mxi well.
Grease a dhokla plate and pre-heat it for 8 minutes.
Pour dhokla batter.
Steam it for 12 to 15 minutes.
Cool it.  Cut into desired shapes.
For coriander dip –
In a grinder , combine the curd, coriander, salt, green chilli, peanuts powder and blend into a smooth paste.
Add the cashewnuts and mix well.
Serve dhoklas with this dip.
Garnish with mint and paneer.",Gujarati Farsans,"Preparation Time: 15 mins, Cooking Time: 20 mins, Total Time: 35 mins ,         ",4
4,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Doodhi Salad,https://www.tarladalal.com/doodhi-salad-37361r,Doodhi Salad recipe - How to make Doodhi Salad,"1 cup peeled and finely chopped bottle gourd (doodhi / lauki) , parboiled
 1/4 cup freshly grated coconut
 1/4 cup pomegranate (anar) seeds
 1/4 cup finely chopped apple
 1/4 cup chopped orange
 1/4 cup chopped spring onions
 salt and freshly ground black pepper powder to taste
 1 tsp cumin seeds (jeera)
 1 tsp powdered sugar
 2 tsp olive oil
 To Garnish:
 2 tbsp roasted and chopped walnuts","Method
Combine all the ingredients in a bowl and mix well.
Serve fresh garnished with walnuts.","Gujarati Kachumber / Chutneys / Achar
Light Salads
Quick Indian Salads
Toss & Mix Salads (No cooking)","Preparation Time: 10 mins, Cooking Time: 5 mins, Total Time: 15 mins ,         ",5
5,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Bhavnagri Kachori,https://www.tarladalal.com/bhavnagri-kachori-37362r,Bhavnagri Kachori recipe - How to make Bhavnagri Kachori,"For The Stuffing:
 2 tbsp khajur imli ki chutney
 salt to taste
 To Be Mixed and Blended Into Masala Powder:
 1 tbsp roasted fennel seeds (saunf)
 1 tbsp roasted cumin seeds (jeera)
 2 tbsp roasted coriander (dhania) seeds
 6 whole dry kashmiri red chillies
 2 tbsp roasted sesame seeds (til)
 1/2 tbsp peppercorns (kalimirch)
 For The Covering:
 1/2 cup plain flour (maida)
 salt to taste
 2 tsp oil
 Other Ingredients:
 oil for deep frying","For the stuffing mixture
Combine all the stuffing ingredients and mix well.
Keep aside.
For the covering
Combine all the ingredients and make semi stiff dough using water.
How to proceed
Roll small round puris of 1 and half inch. Keep stuffing in the center and gather the edges.
Press well and give it a round ball shape.
Deep fry the kachoris in a hot oil on medium flame until golden brown.
Drain on an absorbent paper and serve hot with hot masala tea.","Gujarati Farsans
Evening Tea Snacks
Quick Snacks / Quick Starters","Preparation Time: 10 mins, Cooking Time: 10 mins, Total Time: 20 mins ,         ",7
6,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Mini Sweet Pancakes,https://www.tarladalal.com/mini-sweet-pancakes-37453r,Mini Sweet Pancakes recipe - How to make Mini Sweet Pancakes,"1/2 cup whole wheat flour (gehun ka atta)
 1/4 cup quick cooking rolled oats
 4 tsp powdered sugar
 a pinch nutmeg (jaiphal) powder
 water as required
 ghee for cooking
 a pinch baking soda
 cardamom (elaichi) powder for garnishing","Method
Combine all the ingredients in a deep bowl and make a thin batter and rest for half an hour.
Add the baking soda and keep aside for five minutes.
Heat 2"" mini pancakes non stick tava, apply little ghee.
Pour 1 to 1 1/2 tbsp of batter in each tava mini dent.
Roast them semi crisp and golden brown on both the sides. Garnish them with elchi powder.",Gujarati Sweet Mithai,"Preparation Time: 10 mins, Cooking Time: 10 mins, Total Time: 20 mins ,         ",5
7,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Vegetable Khichu,https://www.tarladalal.com/vegetable-khichu-37517r,Vegetable Khichu recipe - How to make Vegetable Khichu,"2 cups rice flour (chawal ka atta)
 4 cups water
 1 tbsp oil
 2 tsp cumin seeds (jeera)
 a pinch baking soda
 2 tsp ginger-green chilli paste
 salt to taste
 1/4 cup grated carrot
 1/2 cup chopped spring onions
 1/4 cup boiled sweet corn kernels (makai ka dana)
 1 tsp lemon juice
 1/2 tsp sugar
 To Garnish:
 1 tbsp cumin seeds (jeera) powder
 2 tbsp olive oil
 To Serve:
 buttermilk
 papad","Method
Boil water in a deep pan, add half oil, cumin seeds, ginger-chilli paste, salt, lemon juice and sugar, mix well and boil for 2 minutes.
Add the baking soda and add the rice flour gradually and stir well continuously so that it forms a smooth non-lumpy texture. Add balance of the oil and all the vegetables, mix well and keep it for 5 minutes on slow flame while stirring well.
The mixture will leave the sides of the pan and become one smooth flowy lump.
Cover and serve it pipping hot garnished with oil and cumin seeds powder.","Gujarati Khichdi 
Gujarati One Dish Meal
One Dish Vegetarian Meals
Kids After School
Kids High Energy Indian Foods","Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",5
8,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Rasgulla With Fruit Custard,https://www.tarladalal.com/rasgulla-with-fruit-custard-37530r,Rasgulla With Fruit Custard recipe - How to make Rasgulla With Fruit Custard,"For The Rasgualla:
 2 cups paneer (cottage cheese)
 2 tsp plain flour (maida)
 For The Sugar Syrup:
 2 cups sugar
 5 cups water
 a few saffron (kesar) strands
 1/2 tsp cardamom (elaichi) powder
 For The Fruit Custard:
 1 ltr milk
 3 tbsp cornflour
 1/2 cup sugar
 1/2 cup chopped apples
 1/2 cup chopped pineapples
 To Garnish:
 10 to 12  pralinerounds","For the sugar syrup
In a thick bottom pan or pressure cooker, add water and sugar and bring to boil.
Add kesar and cardamom powder and continue to boil.
Keep the syrup thin and flowy. Keep aside.
For the rasgulla
Mash the panneer untill soft.
Add maida and mix well and make smooth small balls and put them in to the above bubbling sugar syrup. Add few at a time. Cover and continue boiling for 7-8 minutes.
The balls will swell and rise up.
Let them stand for half an hour.
Remove and refrigerate then soaked in little syrup.
For the custard
Heat the milk in a deep pan, add the sugar, saffron milk masala, mix well and boil.
Add the cornflour mixed in 1/4 cup cold milk and add it to the boiling milk, mix well and cook for 2 minutes the milk will smoothen up and coat the spoon.
Remove from the flame and transfer it to a deep bowl. Refrigerate till chilled.
Add the fruits, mix well and refrigerate again.
In a tall broad glass, pour the custard, squeezed rasgullis 2-3 of them, custard, fruits and custard again. Refrigerate for an hour. While serving garnish it by placing one or two praline rounds standing at the sides of glass.
Serve chilled.",Gujarati Sweet Mithai,"Preparation Time: 15 mins, Cooking Time: 15 mins, Total Time: 30 mins ,         ",9
9,https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=35,Kesar Gughra,https://www.tarladalal.com/kesar-gughra-37531r,Kesar Gughra recipe - How to make Kesar Gughra,"For The Covering:
 1/2 cup plain flour (maida)
 1/2 cup whole wheat flour (gehun ka atta)
 1 tbsp ghee
 For The Filling:
 1 cup dessicated coconut
 2 tbsp kesar milk masala
 1/4 cup powdered sugar
 ghee for deep frying","For covering
Knead the flour using milk-water mixture. Knead a semi stiff dough like paratha. Cover and keep aside.
For the filling
Heat non stick pan, add 1 tsp ghee.
Add coconut and roast it lightly for a half a minute.
Transfer it to a bowl, cool and add the milk masala and sugar, mix well and keep aside.
How to proceed
Take little dough and roll 2"" puris.
Keep stuffing in the center.
Make the two half meet and curl it around the edges and give a traditional gughra shape.
Deep fry it until lightly brown.
Drain on an absorbent paper and serve warm.",Gujarati Sweet Mithai,"Preparation Time: 10 mins, Cooking Time: 10 mins, Total Time: 20 mins ,         ",9
