recipe_list_url,recipe_name,recipe_url,recipe_long_name,recipe_ing,recipe,tags,times,servings
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Strawberry Sheera,https://www.tarladalal.com/strawberry-sheera-34019r,Strawberry Sheera recipe - How to make Strawberry Sheera,"1 cup semolina (rava)
 3 tbsp ghee
 2 cups milk
 1/2 cup fresh cream
 1 1/2 cups sugar
 1 1/2 cups strawberry puree or strawberry squash
 8 golden raisins (kismis)
 1 tsp cardamom (elaichi) powder
 1/4 cup chopped strawberries
 For Garnish:
 1 tbsp chopped strawberries","Method
Heat the pan add the semolina and roast it on slow flame for 5 to 10 minutes. Remove from the flame and keep aside.
Heat the ghee in a pan, add the roasted semolina saute for a minute.
Add the milk, cream and sugar and cook till semolina turns soft.
Add the strawberry puree, golden raisins, cardamom powder and cook till it leaves the side.
Remove from flame, stir in strawberries and dry fruits.
Garnish with the strawberries and dry fruits.
Serve hot or cold.","Gujarati Sweet Mithai
Fruit Based Indian Desserts
Traditional Indian Mithai","Preparation Time: 10 mins, Cooking Time: 25 mins, Total Time: 35 mins ,         ",2.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Bajra na Thepla,https://www.tarladalal.com/bajra-na-thepla-33867r,Bajra na Thepla recipe - How to make Bajra na Thepla,"1 cup bajra (black millet) flour
 1 tbsp whole wheat flour (gehun ka atta)
 1 tbsp finely chopped garlic (lehsun)
 salt to taste
 a pinch of turmeric powder (haldi)
 a pinch of asafoetida (hing)
 1 tsp freshly ground black pepper powder
 ghee for cooking","Method
Combine all the ingredients in a bowl, mix well and knead into a semi-stiff dough.
Divide the dough into equal portions and shape them into small equal portions.
Roll out each portion into a circle of 5"" diameter, using bajra flour for rolling.
Cook each paratha, using little ghee, till golden brown spots appear on both the sides.
Serve hot.","Gujarati Roti, Thepla recipe collection
Breakfast Theplas, Parathas","Preparation Time: 5  mins, Cooking Time: 15  mins, Total Time: 20 mins ,         ",5.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Bajra Nu Halwa,https://www.tarladalal.com/bajra-nu-halwa-33869r,Bajra Nu Halwa recipe - How to make Bajra Nu Halwa,"1 cup bajra (black millet) flour
 1 cup milk powder
 3 tbsp powdered almonds (badam)
 1/2 cup ghee
 3/4 cup powdered sugar
 1/2 tsp cardamom (elaichi) powder
 a pinch of saffron (kesar) strands
 a pinch of salt
 1/2 cup thinly sliced mixed nuts","Method
Heat the ghee in a pan, add the nuts and saute for a few minutes. Remove and keep aside.
In the same ghee, add bajra flour and saute on a slow flame till well roasted and aromatic.
Add the milk powder, almond powder and cardamom powder, mix well and saute on a slow flame for a few more minutes till milk powder and flour gets a nice roasting aroma.
Remove from the flame and keep aside to cool for a few minutes.
Add the 2 cups of boiling water and mix well so that no lump remains.
Cover and cook on a slow flame for 5 minutes.
Add the sugar and crushed saffron and the fried sliced nuts, mix well and cook on a slow flame for 3 minutes.
Remove from the flame and keep aside for 5 minutes.
Serve hot.",Gujarati Sweet Mithai,"Preparation Time: 5  mins, Cooking Time: 25  mins, Total Time: 30 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Sweet and Sour Bajra Dhokli,https://www.tarladalal.com/sweet-and-sour-bajra-dhokli-33876r,Sweet and Sour Bajra Dhokli recipe - How to make Sweet and Sour Bajra Dhokli,"For Dhokli:
 1 cup bajra (black millet) flour
 1/4 cup wheat (gehun) flour
 2 tbsp oil or ghee
 2 tsp red chilli powder
 1/2 tsp turmeric powder (haldi)
 1 tbsp finely chopped coriander (dhania)
 warm water for dough
 For Dal:
 1 cup toovar (arhar) dal ,
 1 tbsp moong dal (split  green gram)
 1 tbsp. chana dal (split bengal gram) ,
 10 to 12 cups water
 1 tsp coriander (dhania) powder
 1/2 tsp turmeric powder (haldi)
 2 tsp red chilli powder
 1/4 tsp cinnamon (dalchini) clove powder
 1/2 tsp garam masala
 1/4 cup tamarind (imli) pulp
 2 tbsp grated jaggery (gur)
 2 tbsp roasted peanuts
 For Tarka:
 1/2 tsp cumin seeds (jeera)
 1/2 tsp mustard seeds ( rai / sarson)
 2 green chillies
 10 to 12 curry leaves (kadi patta)
 1/8 tsp asafoetida (hing)
 2 tbsp ghee
 1 tbsp finely chopped coriander (dhania)","For dal
Wash all dals, soak in water and keep aside for 1 hour  Boil dals with salt ,8 cups of water and turmeric powder in pressure cooker
For dhokli
Mix flours and all other ingredients.
Add very little water gradually making a stiff dough. Take a lump of dough, shape into a thin cylinder.
Take one portion from dough about the size of an almond. Roll each into a round, press in palm and make a depression with thumb.
Repeat for all the remaining dough.
How to Proceed
While making dhoklis, Open cooker for the cooked dal. Put dal to boil. Scatter in all dhoklis, one by one.
Stir so that they have not stuck in lumps. Allow to simmer for 15 minutes.
Add more water if too thick. Add all dry masalas of dal, except clove cinnamon powder, asafoetida and garam masala.
Add tamarind pulp,jaggery  and peanuts
In a small saucepan, heat ghee, add cumin and mustard seeds, allow to splutter.  Add green chili, curry leaves, asafoetida and 2-3 pinches red chili powder
Add clove cinnamon powder and add spluttering seasoning to boiling dhokli.
Add garam masala, and coriander leaves , stir and check taste for spices and salt.
Simmer till liquid is of thick dal consistency
Serve piping hot with ghee.
Handy Tip: Press a dhokli between fingers; it should break easily, to be done. Also dal should be thoroughly cooked.)",Gujarati One Dish Meal,"Preparation Time: 10  mins, Cooking Time: 20 mins, Total Time: 30 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Bajra ni Puri,https://www.tarladalal.com/bajra-ni-puri-33927r,Bajra ni Puri recipe - How to make Bajra ni Puri,"2 cups fine bajra (black millet) flour
 1/2 cup whole wheat flour (gehun ka atta)
 1 cup thick curds (dahi)
 1 tbsp finely grated ginger (adrak)
 1 tsp garlic (lehsun) paste
 3 tbsp finely chopped jaggery (gur)
 1 tbsp black sesame seeds (kala til)
 1 tsp red chilli powder
 1 tsp coriander (dhania) powder
 1 tsp carom seeds (ajwain)
 1 tsp cumin seeds (jeera) powder
 warm water for binding if needed
 salt to taste
 oil for frying","Method
In a bowl combine flour,salt all the spices,yoghurt,jaggery,sesame seeds and knead into a soft dough with the help of warm water if needed.
Keep covered for 6 to 7 hours.
Knead again and roll into small thick puris.
Heat oil in a skillet and deep fry the puris till light golden brown.
Serve with lehsun ki chutney and pickle,or enjoy plain with hot tea.","Gujarati Farsans
Gujarati One Dish Meal
Gujarati  Dry Snacks
Deep-fried Indian Starters
Evening Tea Snacks
Deep Fry
Kadai Veg","Preparation Time: 25 mins, Cooking Time: 10 mins, Total Time: 35 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Bread Khaman,https://www.tarladalal.com/bread-khaman-33931r,Bread Khaman recipe - How to make Bread Khaman,"6 to 7 bread slices
 1/4 cup butter
 1 tbsp oil
 1/2 tsp mustard seeds ( rai / sarson)
 1 tbsp green chilli paste
 1 1/2 cups crumbled khaman dhoklas
 salt to taste
 a pinch turmeric powder (haldi)
 sugar to taste
 For The Garnish:
 100 gms sev
 1 tbsp chopped coriander (dhania)
 1 tbsp freshly grated coconut","Method
Soak the bread slices in a butter milk for 2 minutes in a bowl, remove and mash it. Keep aside.
Heat the oil in pan, add the mustard seeds and chilli paste and saute for a minute on a medium flame.
Add the bread slmices, khaman dhoklas, salt, turmeric powder and sugar, ix well and saute for 2 minutes.
Serve hot garnished with sev, coriander and fresh coconut.",Gujarati Farsans,"Preparation Time: 5 mins, Cooking Time: 3 mins, Total Time: 8 mins ,         ",2.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Matki Kachori,https://www.tarladalal.com/matki-kachori-33937r,Matki Kachori recipe - How to make Matki Kachori,"For The Dough:
 2 cups plain flour (maida)
 salt to taste
 1 tbsp oil
 For The Stuffing:
 1 tbsp oil
 1/4 tsp urad dal (split black lentils)
 1/4 tsp mustard seeds ( rai / sarson)
 1/4 tsp cumin seeds (jeera)
 1 finely chopped potatoes
 1/2 tbsp ginger-green chilli paste
 1 cup cooked matki (moath beans)
 1 tsp chaat masala
 1 tsp garam masala
 1/4 tsp turmeric powder (haldi)
 1/2 tsp chilli powder
 1 tsp lemon juice
 1 tsp sugar
 salt to taste
 1 tbsp chopped coriander (dhania)
 1 tbsp chopped mint leaves (phudina)
 Other Ingredients:
 oil for deep frying","For the dough
Combine the plain flour, salt and oil in a mixing bowl.
Add around 3/4th cup of lukewarm water and knead it into a soft pliable dough.
Leave the dough covered with a damp cloth for around 20 – 30 minutes.
Divide the dough in to 12 equal portions. Andkeep aside.
For the stuffing
Heat the oil in a pan, add the urad dal, mustard seeds and cumin seeds.
When the seeds crackle, add the potatoes, ginger-green chillie paste and sprinkle 1 tbsp of water, mix well and cover and cook till the potatoes are soft.
Add the matki, lemon juice, chaat masala, garam masala, turmeric powder, red chilli powder, coriander, mint, sugar and salt, mix well and saute for few minutes.
Cool the stuffing mixture to room temperature.
Divide the stuffing into 12 equal portions and keep aside.
How to proceed
Roll out each portion into 3 – 4 inch diameter puri.
Place a portion of stuffing on the rolled out puri.
Carefully pull the ends of the rolled puri together to form it into a ball.
Slightly press the stuffed dough ball into thick disk of around 3 inch diameter and keep aside.
Repeat the same process with the remaining dough and the stuffing.
Heat oil in a kadhai and slowly drop around 3 – 5 kachori till they turn golden brown and crisp from both the sides.
Drain on an absorbent paper.
Serve hot with the chutney of your choice.",Gujarati Farsans,"Preparation Time: 15 mins, Cooking Time: 20 mins, Total Time: 35 mins ,         ",12.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Garlic Methi Thepla,https://www.tarladalal.com/garlic-methi-thepla-33943r,Garlic Methi Thepla recipe - How to make Garlic Methi Thepla,"2 cups whole wheat flour (gehun ka atta)
 1 cup chopped fenugreek (methi)
 2 tsp oil
 salt to taste
 1/2 tbsp chopped ginger (adrak)
 1 1/2 tbsp chopped garlic (lehsun)
 1 chopped green chillies
 1 tsp chilli powder
 1 tsp turmeric powder (haldi)
 2 tsp carom seeds (ajwain)
 a pinch asafoetida (hing)
 1 tbsp coriander (dhania) seeds powder
 whole wheat flour (gehun ka atta) for rolling
 oil for cooking","Method
Heat the oil in a kadhai, add the fenugreek leaves, salt, ginger and garlic and saute for 2 minutes on a medium flame.
Remove in a bowl allow to cool.
Add all the remaining ingredients and knead into a soft dough,  using enough water.
Cover and keep aside for an hour.
Divide the dough into 8 equal portions and roll out each portion using little flour into a circle of 125 mm. (5"") diameter.
Heat the tava and cook each thepla, using little oil, till golden brown spots appear on both the sides.
Serve hot.","Gujarati Roti, Thepla recipe collection
Breakfast Theplas, Parathas","Preparation Time: 15 mins, Cooking Time: 20 mins, Total Time: 35 mins ,         ",8.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Amla Rice,https://www.tarladalal.com/amla-rice-33840r,Amla Rice recipe - How to make Amla Rice,"7 amlas (indian gooseberries)
 1/2 cup grated coconut
 4 to 5 sliced green chillies
 salt to taste
 1 tbsp oil
 1/2 tsp mustard seeds ( rai / sarson)
 1/2 tsp cumin seeds (jeera)
 2 tbsp peanuts
 1/2 tsp chana dal (split bengal gram)
 1/2 tsp urad dal (split black lentils)
 5 dry red chillies
 a pinch asafoetida (hing)
 6 curry leaves (kadi patta)
 a pinch turmeric powder (haldi)
 2 1/2 cups steamed rice (chawal)
 1/4 cup boiled green peas","Method
Wash and chop the amla around the seed and discard the seeds.
Combie the amlas, coconut, green chilles and salt and blend in a mixer into paste, adding little water. Keep aside.
Heat the oil in a pan and add the mustard seeds and cumin seeds.
When the seeds crackle, add the peanuts, urad dal, chana dal, chillies, asafoedita and curry leaves, and saute for a minute on a medium flame.
Add the ground amla paste and turmeric powder, mix well and cook on a slow flame for 3 minutes, stirring once in between.
Add the steamed rice, green peas and salt and mix gently, cover and cook for 2 minutes on a medium flame.
Serve hot.",Gujarati Khichdi,"Preparation Time: 20 mins, Cooking Time: 10 mins, Total Time: 30 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=33,Jain Special- Kele Ke Kofte,https://www.tarladalal.com/jain-special--kele-ke-kofte-33594r,Jain Special- Kele Ke Kofte recipe - How to make Jain Special- Kele Ke Kofte,"For The Koftas:
 1/4 tsp chopped ginger (adrak)
 1/4 tsp slit green chillies , chopped
 1/4 tsp cumin seeds (jeera)
 6 raw bananas , boiled
 1/4 tsp asafoetida (hing)
 1/4 tsp garam masala
 salt to taste
 For Gravy:
 1/4 tsp cumin seeds (jeera)
 250 gms beaten curds (dahi)
 1/4 tsp asafoetida (hing)
 1/4 tsp chopped ginger (adrak)
 1/4 tsp slit green chillies
 1/4 tsp turmeric powder (haldi)
 1/4 tsp garam masala
 1/4 tsp red chilli powder
 3 to 4 cloves (laung / lavang)
 2 tbsp oil","For the kofte
Peel and mash the bananas.
Add all the ingredients and mix well.
Divide the mixture into small equal sized balls.
Heat the oil in a kadhai and deep fry the koftas till they turn golden brown and crisp from all the sides.
Drain on an absorbent paper and keep aside.
For the gravy
Heat the oil in a deep pan and add the cloves and cumin seeds.
When the seeds crackle, add the asafeotida, bay leaf, ginger and green chilli, beaten curd, garam masala, red chilli powder, turmeric and 50 ml water, mix well and cook on a medium flame for 2 minutes or till the gravy is cooked.
How to proceed
Add the koftas and simmer for a few minutes.
Garnish with coriander and serve hot.","Gujarati Shaak Sabzi
Jain Paryushan","Preparation Time: 25 mins, Cooking Time: 20 mins, Total Time: 45 mins ,         ",4.0
