recipe_list_url,recipe_name,recipe_url,recipe_long_name,recipe_ing,recipe,tags,times,servings
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Strawberry Basundi,https://www.tarladalal.com/strawberry-basundi-34937r,Strawberry Basundi recipe - How to make Strawberry Basundi,"10 cups milk
 12 strawberries , hulled and chopped
 12 strawberries , hulled , chopped and pureed
 10 to 12 almonds (badam) , blanched and sliced
 3/4 cup sugar
 1 1/2 tbsp sunflower seeds (surajmukhi ke beej)  (charoli/chironji)","Method
Heat milk in a thick-bottomed pan stirring continuously. When it comes to a boil, lower the heat and boil till it reduces to half the original quantity.
Add the sugar, chironji and almonds and mix well.
Remove from flame and let it cool to a room temperature.
When cool, add the strawberry puree and mix well.
Garnish with chopped strawberries.
Serve chilled.",Gujarati Sweet Mithai,"Preparation Time: 15 mins, Cooking Time: 30 mins, Total Time: 45 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Halwasan,https://www.tarladalal.com/halwasan-34961r,Halwasan recipe - How to make Halwasan,"4 tsp ghee
 1 tsp whole wheat (gehun) , powdered
 75 gms sugar
 1 tbsp edible gum (gaund)
 500 ml milk
 1/4 tsp cardamom (elaichi) powder
 1/4 tsp nutmeg (jaiphal) powder
 1/4 tsp mace (javantri) powder
 1/4 tsp saffron (kesar) strands
 1 tbsp almonds (badam) sliver for garnishing","Method
Heat 1 1/2 tsp ghee in a broad pan, and add the wheat powder and saute till it turns pink and keep aside.
In an another kadhai, add the sugar and 1/2 tsp ghee and fry till sugar caramelizes and keep aside.
In a deep pan, heat the milk to a boil and add the edible gum and allow the milk to curdle.
Add the sauteed wheat powder and caramelized sugar while stirring continuously .
Remove from the flame and add the cardamom powder, mace powder,nutmeg powder and saffron and mix well.
Make balls of this and roll on badam slivers and serve.",Gujarati Sweet Mithai,"Preparation Time: 2 mins, Cooking Time: 15 mins, Total Time: 17 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Green Khaman,https://www.tarladalal.com/green-khaman-35009r,Green Khaman recipe - How to make Green Khaman,"20 to 25 of khaman dhokla
 30 gms chopped spinach (palak)
 55 gms chopped mint leaves (phudina)
 55 gms chopped coriander (dhania)
 3 tsp sugar
 6-7 green chillies
 6 tsp curds (dahi)
 salt to taste
 For The Tempering:
 1 tsp mustard seeds ( rai / sarson)
 a pinch of asafoetida (hing)
 5-6 curry leaves (kadi patta)","Method
Combine the spinach, phudina, coriander and green chillies and blend in a mixer to a smooth paste.
Add the sugar, salt and curd, mix well and keep aside.
For the tempering, heat oil in non stick pan, add mustard seeds.
When the seeds crackles, add asafoetida and curry leaves and saute for a minute.
Add prepared green paste, and saute for more one minute.
Add the khaman dhokla, mix well and saute for 2-3 minutes till the khaman dhoklas are covered with green paste from all the sides properly.
Serve immediately.","Gujarati  Dry Snacks
Quick breakfast
Low Cal Breakfast
Breakfast Dhokla","Preparation Time: 15 mins, Cooking Time: 4 mins, Total Time: 19 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Desai Wada,https://www.tarladalal.com/desai-wada-35257r,Desai Wada recipe - How to make Desai Wada,"50 gms whole wheat (gehun) flour
 200 gms jowar (white millet) flour
 salt to taste
 2 tsp ginger-green chilli paste
 1 tsp oil
 1 tsp fenugreek (methi) seeds
 a pinch of baking soda
 a pinch of asafoetida (hing)
 2 tsp curds (dahi)
 oil for deep frying","Method
Heat a tava and dry roast the fenugreek seeds and salt for few seconds. Remove, cool, blend in a mixer till smooth and keep aside.
Combine the wheat and jowar flour, add the roasted fenugreek and salt and oil and mix well.
Add the remaining ingredients, except the curds, with enough water and mix well to make a thick batter.
Cover and keep aside for 8 to 10 hours in a warm and dry place.
Add the curds, mix well and keep aside for an hour.
Heat the oil in a kadhai and pour a spoonful of batter in round shapes and deep fry till they turn golden brown in colour from all the sides.
Drain on an absorbent paper and serve hot.",Gujarati Farsans,"Preparation Time: 7 hrs, Cooking Time: 15 mins, Total Time: 7 hours 15 minutes,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Sweet Corn Stuffed Puran Poli,https://www.tarladalal.com/sweet-corn-stuffed-puran-poli-35263r,Sweet Corn Stuffed Puran Poli recipe - How to make Sweet Corn Stuffed Puran Poli,"For The Filling:
 1 cup corn (makai ke dane) kernel
 2 tbsp milk powder
 1/2 cup milk
 2 tbsp sugar
 2 tbsp gulkand  (rose petal jam)
 1/2 tsp cardamoms powder
 few saffron (kesar) strands strands
 1 tbsp ghee
 For The Dough:
 2 cups whole wheat flour (gehun ka atta)
 2 tbsp fresh cream
 1 tsp ghee
 water – as per need
 For Serving:","For the filling
Wash and mash the corn kernel, drain any excess water and keep aside.
Heat the non-stick pan, add mashed corn kernel and saute  for 1 – 2 minutes to burn excess water part.
Add 1 tsp Ghee and 2 tbsp of Sugar, mix properly and keep this mixture aside for a while.
Take 2 – 3 Fig, and make small pieces of it.
Add 1/2 cup of milk into pieces, and mix properly to make milk – fig paste.
Add this paste into mixture of Corn. Add 1 tbsp of Gulkand into this mixture
Dissolve the saffron in a little milk by rubbing.
Add the cardamom and dry fruit powder, saffron liquid into corn stuffing and mix well.
Divided this mixture into 4 – 5 portions. Now, stuffing is ready and keep aside.
For the dough
Combine the flour and ghee, cream and knead into a soft dough using adequate water.
Divide into 4 – 5 portions and keep aside.
How to proceed
Roll out one portion of the dough into a about 3"" to 4” diameter circle.
Place a portion of the filling mixture and fold the edges of the dough over the filling.
Pinch the edges together to seal the filling in.
Flatten the dough and roll again into a 4"" to 5” diameter circle.
Cook on a tava over a medium flame till golden brown in colour on both sides.
Repeat for the remaining dough and filling.
Smear with ghee and serve hot.","Gujarati
Jain
Jain Paryushan","Preparation Time: 20 mins, Cooking Time: 50 mins, Total Time: 1 hours 10 minutes,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Makai na Rotla,https://www.tarladalal.com/makai-na-rotla-35275r,Makai na Rotla recipe - How to make Makai na Rotla,"1 cup maize flour (makai ka atta)
 1/2 cup whole wheat flour (gehun ka atta)
 1 tbsp finely chopped green chillies
 1 tbsp ginger-garlic (adrak-lehsun) paste
 2 tbsp fresh curds (dahi)
 2 tsp oil
 1 tbsp sesame seeds (til)
 salt to taste
 oil for cooking
 whole wheat flour (gehun ka atta) for rolloing","Method
Combine the maize flour, wheat flour, green chillies , ginger-garlic paste, oil and salt and knead to a soft dough using curds. Add water if required.
Divide the dough into 4 equal portions and roll out each portion into a 125 mm. (5"") diameter circle using whole wheat flour for rolling.
Sprinkle some sesame seeds on top and press.
Heat a non-stick tava (griddle) and cook each rotla, using a little oil, till it turns golden brown in colour from both sides.
Serve hot with raita.","Gujarati Roti, Thepla recipe collection
Gujarati One Dish Meal
Breakfast Theplas, Parathas
Evening Tea Snacks
Tava
Quick Snacks / Quick Starters
Quick Rotis / Parathas","Preparation Time: 10  mins, Cooking Time: 20  mins, Total Time: 30 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Dal Chawal Palidu,https://www.tarladalal.com/dal-chawal-palidu-35564r,Dal Chawal Palidu recipe - How to make Dal Chawal Palidu,"1 cup toovar (arhar)
 2 cups cooked long grained rice (basmati)
 2 chopped onions
 2 chopped tomatoes
 2 sliced tomatoes
 2 tsp garlic (lehsun) paste
 2 tsp green chilli paste
 1/2 tsp turmeric powder (haldi)
 1/2 tsp coriander (dhania) powder
 1/2 tsp red chilli powder
 4 to 6 chopped drumsticks
 1 tsp cumin seeds (jeera)
 1/2 tsp fenugreek (methi) leaves
 1/2 tsp whole wheat flour (gehun ka atta)
 1 tbsp besan (bengal gram flour)
 6 to 7 curry leaves (kadi patta)
 6 tsp oil
 chopped coriander (dhania) for garnishing","Method
Wash, soak and boil the dal in enough water till it is soft and cooked.
Drain the excess water and preserve the water.
Heat 3 tsp oil in a kadhai, add 1 chopped onion, curry leaves, cumin seeds, green chilli paste, garlic paste and salt and saute for 3 minutes.
Add the turmeric powder, coriander powder, chilli powder and the cooked dal and mix well.
Remove from flame and keep aside.
In a deep pan, place 1 cup cooked rice and spread evenly.
Spread a layer of the cooked dal and spread evenly.
Spread the tomatoes and the remaining 1 cup rice.
Now keep the vessel on a slow flame for two minutes or till the rice is cooked. Keep aside.
Take the dal water in a deep pan, add the tomatoes, drumsticks, wheat flour and besan and whisk well till no lumps remain. Keep aside.
Heat the remaining oil in a pan, add the remaining onions, cumin seeds and curry leaves and saute till the onions turn golden brown in colour.
Add the chilli and garlic paste and saute for 1 minute.
Add the turmeric powder, chilli powder and coriander seeds powder and add the flour mixture and mix well.
Cool the mixture becomes thick and the drumsticks are well cooked.
Garnish it with coriander and serve with the prepared dal chawal.",Collection of Gujarati Dals / Kadhis,"Preparation Time: 15 mins, Cooking Time: 15 mins, Total Time: 30 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Quick Dal,https://www.tarladalal.com/quick-dal-35675r,Quick Dal recipe - How to make Quick Dal,"100 gms moong dal (split  green gram)
 2 tsp oil
 2 tomatoes finely chopped
 1 tsp cumin seeds (jeera)
 1/2 tsp turmeric powder (haldi)
 1 tsp red chilli powder
 1/2 tsp garam masala
 2 tsp chopped curry leaves (kadi patta)
 salt to taste","Method
Pressure cook the moong dal with required water till completely soft and mash well.
Heat the oil in a kadhai, add the cumin seeds and when they splutter add tomatoes and saute well till they cooks completely.
Add the turmeric powder and chilli powder and mix well and cook for another 5 minutes.
Add the mashed moong dal and desired water for dal consistency, salt, mix well and bring to boil.
When it boils well, add the garam masala powder, curry leaves and mix well.
Serve hot with phulkas.","Collection of Gujarati Dals / Kadhis
 Popular Dals from all over India
Quick Dals / quick Kadhis","Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",5
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Tasty Creamy Mix Fruit Salad,https://www.tarladalal.com/tasty-creamy-mix-fruit-salad-35841r,Tasty Creamy Mix Fruit Salad recipe - How to make Tasty Creamy Mix Fruit Salad,"500 ml milk
 2 cups sugar
 4 tbsp custard powder
 100 gms whipped cream
 2 cups chopped mixed fruits
 2 tbsp chopped mixed nuts","Method
In a deep pan, boil the milk add sugar and mix well.
Meanwhile, combine the custard powder with 4 tbsp milk and mix well.
Add this custard powder mixture to the milk, while stirring continuously and mix well and simmer till milk becomes thick.
Remove from the flame and keep aside to cool.
Add the whipped cream and mix well.
Add the fruits and nuts and mix well.
Keep in the refrigerator for 2 hours.
Serve chilled.","Gujarati Sweet Mithai
Fruit Based Indian Desserts
Quick Indian Sweets","Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",2
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=36,Peyru Nu Shaak,https://www.tarladalal.com/peyru-nu-shaak-35959r,Peyru Nu Shaak recipe - How to make Peyru Nu Shaak,"1 cup chopped guava
 2 tsp ghee
 1 tsp cumin seeds (jeera)
 1/2 tsp asafoetida (hing)
 a few curry leaves (kadi patta)
 salt to taste
 2 tsp coriander (dhania) seeds powder
 2 tsp chilli powder
 1 tsp turmeric powder (haldi)
 2 tsp lemon juice
 4 tsp sugar
 chopped coriander (dhania) for garnishing","Method
Heat the oil in a kadhai and add the cumin seeds.
When the seeds crackle, add the curry leaves and asafoetida and saute for 30 seconds.
Add the guava, mix well and cook for 5 minutes.
Add the coriander powder, chilli powder, turmeric, lemon juice, sugar and salt, mix well and cook for more 3 minutes.
Serve hot garnished with coriander.","Gujarati Shaak Sabzi
Quick Sabzis","Preparation Time: 10 mins, Cooking Time: 10 mins, Total Time: 20 mins ,         ",3
