recipe_list_url,recipe_name,recipe_url,recipe_long_name,recipe_ing,recipe,tags,times,servings
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Sabudana Pakoras,https://www.tarladalal.com/sabudana-pakoras-14757r,Sabudana Pakoras recipe - How to make Sabudana Pakoras,"2 cups sago (sabudana)
 2 cups rice flour (chawal ka atta)
 3 cups  (sour) buttermilk
 2 tsp chilli powder or
 6 green chillies (cut into small pieces)
 2 tsp salt
 2  big onions, chopped (optional)
 oil to fry","Wash sabudana.
Soak it in the sour butter milk for 1hr.
Add rice flour.
Add chilli powder.
Don't add water.
Add salt to taste.
Add finely chopped onions.
Keep oil to fry.
Don't knead the dough smoothly.
When the oil is ready take small lumps and put in the oil and deep fry.","Gujarati  Faral, Faraal
Deep-fried Indian Starters
Deep Fry
Mahashivaratri
Navratri Vrat","Preparation Time: 20 minutes, Cooking Time: 15 minutes, Total Time: 35 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Sabudana Pakoda,https://www.tarladalal.com/sabudana-pakoda-9822r,Sabudana Pakoda recipe - How to make Sabudana Pakoda,"1 cup sago (sabudana)
 1 cup curds (dahi)
 3 to 4 onions, chopped
 2 tsp green chilli paste
 salt to taste
 1/2 cup rice flour (chawal ka atta)
 coriander (dhania) leaves
 oil for deep frying","Soak sabudana in dhai for 2hrs.
Then add green chill paste,onions,rice flour,salt,and hara dhania and make a paste.
Then take a pan and oil in that,heat it.
Pakode ke tharah deep fry till golden brown,
Serve with green chuteny or tomato sause.
Yummy chrisp sabudana pakodas ready to eat.","Gujarati  Faral, Faraal
Maharashtrian Upvas (Fasting)
Deep Fry
Mahashivaratri
Navratri Vrat","Preparation Time: 10min, Cooking Time: 10min, Total Time: 20 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Chat (khakra),https://www.tarladalal.com/chat-khakra-10173r,Chat (khakra) recipe - How to make Chat (khakra),"12 to 15 cups khakhras
 1/4 cup chopped onions
 1 tsp grated garlic (lehsun)
 4 blanched and pureed tomatoes
 1/4 cup paneer (cottagte cheese) cubes
 1/4 cup boiled sweet corn kernels (makai ke dane)
 1/4 cup boiled green peas
 1 chopped tomato
 1 sliced red chilli
 1 tsp sugar
 1 tsp chilli powder
 1 tsp dried oregano
 2 tbsp oil
 salt to taste
 For The Garnish:
 2 tbsp chopped coriander (dhania)","Method
Heat the oil in a pan, add the onions and garlic and sauté till the onion turns translucent.
Add the puréed tomatoes and cook till the oil separates.
Add the paneer, sweet corn, green peas, tomato, red chilli, sugar, chilli powder, oregano and salt and sauté for 2 to 3 minutes.
Remove from the flame and keep aside.
How to proceed
Place the broken khakra pieces on a serving plate.
Top with the tomato chutney and garnish with the chopped coriander.
Serve immediately.","Gujarati  Dry Snacks
Chaat","Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Cucumber Raita,https://www.tarladalal.com/cucumber-raita-34791r,Cucumber Raita recipe - How to make Cucumber Raita,"2 grated cucumber
 2 cups beaten low fat curds
 salt to taste
 1 tsp green chilli paste
 a pinch powdered sugar
 1 tsp mustard seeds ( rai / sarson) powder","Method
Drain the excess water from cucumber by squeezing with your palms.
Combine the cucumber along with all the other ingredients in a bowl and mix well.
Refrigerate for 2 to 3 hours.
Serve chilled.",Gujarati Kachumber / Chutneys / Achar,"Preparation Time: 10 mins, Cooking Time: 0 mins , Total Time: 10 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Green Tomato Chutney,https://www.tarladalal.com/green-tomato-chutney-34074r,Green Tomato Chutney recipe - How to make Green Tomato Chutney,"5 chopped green tomatoes
 200 ml vinegar
 300 gms sugar
 salt to taste
 1/8 tsp black salt (sanchal)
 1 tsp roasted and crushed cumin seeds (jeera)
 1/2 cup chopped onions
 1 tsp chilli powder","Method
Combine all the ingredients in a deep pan and cook on a medium flame till it reduce to half, keep stirring in between while cooking.
Remove from the flame when it turns thick.
Serve hot or chill.",Gujarati Kachumber / Chutneys / Achar,"Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",4.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Faraali Sanwa Khichdi,https://www.tarladalal.com/faraali-sanwa-khichdi-12098r,Faraali Sanwa Khichdi recipe - How to make Faraali Sanwa Khichdi,"1 cup sama millet ,  washed
 2 tbsp ghee
 1 tsp cumin seeds (jeera)
 1 small potato , cubed
 2 tsp rock salt
 1/2 tsp chilli powder
 2 small green chillies
 chopped coriander (dhania) for garnishing","Method
Heat the ghee in a pressure cooker and add the cumin seeds and green chillies.
When the seeds crackle, add the chilli powder and salt and saute for 10 seconds.
Add the potato and rice, mix well and saute till they turn golden brown.
Add 2 cups water,lower the flame and cover and pressure cook for about 5-6 minutes or till the potatoes are cooked and water is dried.
Serve hot garnished with coriander.",Gujarati Khichdi,"Preparation Time: 15 mins, Cooking Time: 10 mins, Total Time: 25 mins ,         ",2.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Khamani,https://www.tarladalal.com/khamani-9788r,Khamani recipe - How to make Khamani,"1 cup besan (bengal gram flour)
 1 cup curds (dahi)
 salt to taste
 a pinch of turmeric powder (haldi)
 2 tsp oil
 1 tsp mustard seeds ( rai / sarson)
 1 tsp cumin seeds (jeera)
 a pinch of asafoetida (hing)
 For The Garnish:
 chopped coriander (dhania)
 freshly grated coconut","Method
In a deep pan, combine enough water, curd, besan, salt and turmaric powder and whisk well.
Boil and simmer for 10-15 minutes, while stirring continiously.
Remove from the flame and grease the clean table top.
Pour the batter on the table top and spread it evenly.
Cool for 5 minutes and cut in to thin strips.
Gently lift and roll all the strips and arrange in a shallow box.
Heat the oil in a small pan and add the mustard seeds and cumin seeds.
When the seeds crackle, add the asafoetida and pour this to the rolls.
Garnish with chopped coriender leaves and fresh greated coconut.",Gujarati Farsans,"Preparation Time: 20 mins, Cooking Time: 15 mins, Total Time: 35 mins ,         ",5.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Suran na Dahi Wada,https://www.tarladalal.com/suran-na-dahi-wada-11762r,Suran na Dahi Wada recipe - How to make Suran na Dahi Wada,"50 gms yam (suran)
 235 gms  sago flour
 100 gms mava (khoya)
 1 cup powdered peanuts
 salt to taste
 1 tsp black pepper (kalimirch) powder
 1 tsp ginger (adrak)
 1 tsp chopped green chillies
 2 tsp sugar
 grated coconut to garnish
 coriander (dhania) leaves to garnish
 curds (dahi)","First pressure cook suran.
Then mash it.
Also blend the sago mixture without water.
Then heat 2 tablespoons of ghee and add 1tsp of jeera and when it starts changing its color add the mashed suran.
Cook the suran till it evaporates all its water and the mixture appears dry.
Switch off the gas.
Then add khoya,salt,sugar,black pepper,
Ginger and green chillies.
Then make small ball of this mixture.
Dip it in the sago flour.
Fry till light pink in color.
Then on a plate take these wadas and add dahi ti it. sprinkle coriander and coconut and sweet chutney and enjoy your fast.","Gujarati  Faral, Faraal","Preparation Time: 15 mins, Cooking Time: 20 mins, Total Time: 35 mins ,         ",2.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Veg Dhokla,https://www.tarladalal.com/veg-dhokla-14315r,Veg Dhokla recipe - How to make Veg Dhokla,"2  katoris of green moong dal (split  green gram)
 2 green chillies
 1 tbsp oil
 a pinch of asafoetida (hing)
 salt to taste","Soak the green moong dal for 4-5 hours in water.
Then take the moong dal and add very little of water and grind this toether with green chillies and hing and salt.
Then take a thali and grease it with oil.
Spread that moong dal batter on the greased thali.
Put this greased thali in a dhokla vessel or if u dont have that vessel then take a kadhai and boil water in it and put that thali on some support in the kadhai.
Cover the thali and cook till 12 mins or till a knife immersed in the panoli comes out to be clean.
Eat it with dahi.","Gujarati Farsans
Breakfast Dhokla
Indian Steamed Snacks
Steam
Steamer","Preparation Time: 10 mins, Cooking Time: 10 mins, Total Time: 20 mins ,         ",2.0
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=27,Whole Moong Tikki,https://www.tarladalal.com/whole-moong-tikki-34231r,Whole Moong Tikki recipe - How to make Whole Moong Tikki,"1 cup whole moong (whole green gram),  soaked for 5 hours
 2 tbsp cornflour
 a pinch of asafoetida (hing)
 1 tsp cumin seeds (jeera)
 1 tbsp ginger-green chilli paste
 1/4 cup chopped onions
 1 tsp garam masala
 1 tbsp chopped coriander (dhania)
 a pinch soda bi-carb
 4 curry leaves (kadi patta)
 salt to taste
 oil for deep frying","Method
Drain and grind the moong without water or with minimum water to a smooth paste.
In a mixing bowl, Combine the grounded moong, corn flour, asafoetida, cumin seeds, ginger-chilli paste, onions, garam masala, coriander, curry leaves, soda bi-carb and salt, mix well and bind together to make a thick mixture.
Divide the mixture into equal portions and roll it into small balls and flatten it.
Heat the oil in a kadhai, and deep-fry the tikkis till it turns to golden brown in colour from both the sides.
Remove on absorbent paper. Repeat the same process to make more tikkis.
Serve immediately.","Gujarati Farsans
Deep Fry
Kadai Veg","Preparation Time: 15 mins, Cooking Time: 20 mins, Total Time: 35 mins ,         ",2.0
