recipe_list_url,recipe_name,recipe_url,recipe_long_name,ingredients,recipe,tags,times,servings
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,"Rava Sheera, Sooji Ka Halwa, How To Make Sooji Halwa",https://www.tarladalal.com/rava-sheera-sooji-ka-halwa-how-to-make-sooji-halwa-33448r,"Rava Sheera, Sooji Ka Halwa, How To Make Sooji Halwa","For Rava Sheera:
 1 cup semolina (rava / sooji)
 1/2 cup ghee
 1/2 cup warm milk
 1 cup sugar
 1 tbsp chopped raisins (kismis)
 1 tbsp chopped cashewnuts (kaju)
 1 tsp cardamom (elaichi) powder
 For The Garnish:
 1/2 tsp cardamom (elaichi) powder
 1 tbsp raisins (kismis)
 1/2 tbsp chopped cashewnuts (kaju)","For rava sheera
To make 
rava sheera
, heat the ghee in a broad non-stick pan, add the semolina and sauté on a slow flame for 6 to 8 minutes. , while stirring occasionally.
Add the milk, 2½ cups of hot water, mix well and cook for 1 to 2 minutes, while stirring continuously.
Add the sugar, raisins and cashewnuts and mix well. Cover and cook on a slow flame for about 10 minutes, while stirring occasionally.
Add the cardamom powder, mix well and cook on a medium flame for 1 minute.
Serve the 
 immediately garnished with cardamom powder, raisins and cashewnuts.","Tags


Maharashtrian Sweet Dishes
Maharashtrian Snacks Nashta
Maharashtrian Breakfast
 different kinds of sheera
Traditional Indian Mithai
Halwa
Raksha - Bandhan","Preparation Time: 5 mins, Cooking Time: 21 mins, Total Time: 26 mins ,         ",6
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,"Baked Vada Pav, Stuffed Vada Pav",https://www.tarladalal.com/baked-vada-pav-stuffed-vada-pav-40426r,"Baked Vada Pav, Stuffed Vada Pav recipe - How to make Baked Vada Pav, Stuffed Vada Pav","For The Dough:
 2 cups plain flour (maida)
 1 tsp dry yeast
 1 tsp sugar
 1 tbsp soft butter
 salt to taste
 For The Potato Stuffing:
 1 1/4 cups boiled , peeled and mashed potatoes
 1 tbsp oil
 1/2 tsp mustard seeds ( rai / sarson)
 4 curry leaves (kadi patta)
 1/4 cup finely chopped onions
 1 tsp garlic (lehsun) paste
 2 tsp finely chopped green chillies
 1/4 tsp turmeric powder (haldi)
 1 tbsp finely chopped coriander (dhania)
 1 tsp lemon juice
 salt to taste
 Other Ingredients For Baked Vada Pav:
 8 tsp dry garlic chutney
 melted butter for brushing","For the dough
Combine the dry yeast, sugar and 2 tbsp of lukewarm water in a small bowl, cover it with a lid and keep aside for 10 minutes.
Combine the plain flour, butter, salt and yeast-sugar mixture in a deep bowl, mix well and knead it into soft dough using approx. ½ cup of warm water.
Cover the dough with a damp muslin cloth and keep aside for 20 minutes.
For the potato stuffing
Meanwhile heat the oil in a broad non-stick pan, add the mustard seeds and curry leaves.
When the seeds crackle, add the onions, garlic paste, green chillies and turmeric powder and sauté on a medium flame for 30seconds.
Add the potatoes, coriander, lemon juice and salt, mix well and cook on a medium flame for 1 to 2 minutes, while stirring occasionally.
Divide the potato stuffing into 8 equal portions. Keep aside.
How to proceed
To make 
baked vada pav
, divide the dough into 8 equal portions and roll each portion into a ball, flatten it into a 100 mm. (4”) diameter circle and place it on your palms.
Place a portion of the potato stuffing in the centre, top it evenly with 1 tsp of dry garlic chutney.
Bring all the sides together and roll it between your palms into a ball and slightly flatten it.
Transfer them into a greased baking tray, cover them with a damp muslin cloth and keep aside in a warm place for 25 minutes.
Remove the muslin cloth and bake them in a pre-heated oven at 200°c (400°f) for 18 to 20 minutes.
Serve the 
 hot brushed with melted butter.","Tags


Mumbai Street Food
Comfort Foods
Indian Snacks for Entertaining
Baked Snacks
Evening Tea Snacks
Bread Snack
Kitty Party","Preparation Time: 15  mins, Cooking Time: 10 mins, Total Time: 1 hours 35 minutes, Resting time:  45 minutes           Baking time:  23 to 25 minutes   Baking Temperature:      200°C (400°F)   ",8
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,Poha Chivda,https://www.tarladalal.com/poha-chivda-40251r,Poha Chivda recipe - How to make Poha Chivda,"For Poha Chivda:
 3 cups thin beaten rice (poha)
 3 tbsp oil
 1 tsp mustard seeds ( rai / sarson)
 4 to 6 curry leaves (kadi patta)
 1/4 cup raw peanuts
 1/4 cup roasted chana dal (daria)
 2 tbsp cashew nut (kaju) halves
 1/2 tsp turmeric powder (haldi)
 1 tsp chilli powder
 1 tbsp powdered sugar
 salt to taste","For poha chivda
To make 
roasted poha chivda
, heat a deep non-stick pan and dry roast the thin beaten rice on a medium flame for 2 to 3 minutes, while stirring continuously or till crisp. Keep aside.
Heat the oil in a deep non-stick pan and add the mustard seeds and curry leaves.
Once the seeds crackle add the peanuts, roasted chana dal and cashewnuts, mix well and sauté on a medium flame for 2 to 3 minutes or till they turn light brown in colour.
Add the turmeric powder, chilli powder and salt and sauté on a medium flame for 30 seconds.
Add the roasted thin beaten rice, mix well and cook on a medium flame for 2 to 3 minutes, while stirring continuously.
Switch off the flame, add the powdered sugar and mix well.
Keep aside to cool completely.
Store the 
poha chivda
 in an air-tight container and use as required.","Tags


Gujarati  Dry Snacks
Jain Naashta
Maharashtrian Snacks Nashta
Jain Snacks
School Time Snacks
Indian Jar Snacks
Evening Tea Snacks","Preparation Time: 5 mins, Cooking Time: 10 mins, Total Time: 15 mins ,         ",3
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,Chilli Cheese Toast ( Mumbai Roadside Snack),https://www.tarladalal.com/chilli-cheese-toast--mumbai-roadside-snack-33421r,Chilli Cheese Toast ( Mumbai Roadside Snack) recipe - How to make Chilli Cheese Toast ( Mumbai Roadside Snack),"For Cheese Chilli Toast:
 1 1/2 cups grated processed cheese
 1 1/2 tbsp finely chopped green chillies
 1/4 cup finely chopped capsicum
 salt to taste
 8 slices bread
 4 tsp butter for spreading
 6 tsp butter for greasing and cooking
 For Serving With Cheese Chilli Toast:
 tomato ketchup","For chilli cheese toast
To make 
 chilli cheese toast
, combine the cheese, capsicum, green chillies and salt in a deep bowl and mix well.
Divide the mixture into 4 equal portions. Keep aside.
Spread ½ tsp of butter on each bread slice evenly and keep aside.
Place 2 bread slices on a clean, dry surface with the buttered side facing upwards.
Spread 1 tsp of green chutney on each of the bread slices.
Spread a portion of the mixture evenly on 1 bread slice and cover with another bread slice with 1 buttered-chutney side facing downwards and press it tightly.
Spread a little butter evenly on the bread slices.
Grease a sandwich toaster on both the sides using butter and pre-heat for a minute.
Place the sandwich in the sandwich toaster and cook on a medium flame, till it turns brown and crisp from both the sides.
Cut the 
chilli cheese toast
 into 4 equal pieces, place it on a plate and apply a little butter evenly over it.
Repeat steps 4 to 10 to make 3 more 
cheese chilli toasts
.
Serve the 
 immediately with tomato ketchup and green chutney.
Handy tip:
At step 9, keep turning the sandwich toaster and checking at regular intervals to avoid the toast from getting burnt.","Tags


Mumbai Street Food
Evening Tea Snacks
Bread Snack
Gas Toaster
Kitty Party Snacks
Monsoon Snacks, Evening Snacks","Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,"Pani Puri, Mumbai Roadside Pani Puri, Golgappa",https://www.tarladalal.com/pani-puri-mumbai-roadside-pani-puri-golgappa-33408r,"Pani Puri, Mumbai Roadside Pani Puri, Golgappa recipe - How to make Pani Puri, Mumbai Roadside Pani Puri, Golgappa","For Pani Puri:
 48  puris  ,   readily available
 For The Teekha Phudina Paani:
 1 1/4 cups mint leaves (pudina)
 1/2 cup chopped coriander (dhania)
 2 tbsp lemon juice
 1 tbsp roughly chopped green chillies
 1/2 tbsp roughly chopped ginger (adrak)
 2 whole black peppercorns (kalimirch)
 1 tsp black salt (sanchal)
 1 1/2 tsp cumin seeds (jeera) powder
 salt to taste
 To Be Mixed Into A Mixed Sprouts Mixture For Pani Puri:
 1/2 cup parboiled mixed sprouts
 1/4 cup boondi , soaked for 10 minutes and drained
 1 cup boiled , peeled and mashed potatoes
 1 tsp coriander-cumin seeds (dhania-jeera) powder
 1 tsp chilli powder
 1 tsp black salt (sanchal)
 salt to taste
 Other Ingredients:
 meetha chutney","For the teekha phudina pani
Combine all the ingredients in a mixer and blend using 1/4 cup of water to a fine paste.
Combine the prepared paste and 3 cups of chilled water in a large bowl and mix well.
How to proceed to make pani puri
To make 
pani puri
, crack a small hole in the centre of each of the 6 puris and stuff each puri with a little mixed sprouts mixture.
Top it with a little meetha chutney and dip the entire puri in the teekha phudina pani. Serve the 
mumbai roadside pani puri
 immediately.
Repeat step 1 and 2 to make 7 more plates.
Handy tip
For the teekha phudina pani - if you have time in hand you can use room temperature water and refrigerate it for 3 to 4 hours. Chilling the pani for 3 to 4 hours enhances the flavours.","Tags


Mumbai Street Food
Indian Snacks for Entertaining
Raksha - Bandhan
Mother's Day
Indian Party
Indian Birthday Party Snacks
Kitty Party Snacks","Preparation Time: 30 mins, Cooking Time: 0 mins , Total Time: 30 mins ,         ",8
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,"Masala Bhaat, Maharashtrian Masala Bhaat Health Recipe",https://www.tarladalal.com/masala-bhaat-maharashtrian-masala-bhaat-health-recipe-3581r,"Masala Bhaat, Maharashtrian Masala Bhaat Health Recipe recipe - How to make Masala Bhaat, Maharashtrian Masala Bhaat Health Recipe","For Masala Bhaat:
 2 cups cooked brown rice
 2 tsp oil
 1/2 tsp cumin seeds (jeera)
 1/2 cup finely chopped onions
 a pinch of asafoetida (hing)
 1/2 tsp grated ginger (adrak)
 1 tsp finely chopped green chillies
 1/2 tsp turmeric powder (haldi)
 1/2 cup sliced tendli (ivy gourd)
 1/2 cup green peas
 salt to taste
 1/2 cup brinjal (baingan / eggplant) cubes
 For The Dry Spice Powder:
 1/2 tsp cumin seeds (jeera)
 1/2 tsp coriander (dhania) seeds
 3 cloves (laung / lavang)
 5 to 6 black peppercorns (kalimirch)
 For The Garnish:
 1 tbsp finely chopped coriander (dhania)","For the dry spice powder
Combine the cumin seeds, coriander seeds, cloves and peppercorns in a broad non-stick pan and sauté on a medium flame for a few seconds.
Remove from the flame and blend in a mixer to a smooth powder. Keep aside.
How to proceed to make masala bhaat
To make 
masala bhaat
, heat the oil in a deep non-stick pan and add the cumin seeds.
When the seeds crackle, add the onions and sauté on a medium flame for 1 minute.
Add the asafoetida, ginger, green chillies and turmeric powder and sauté on a medium flame for a few seconds.
Add the tendli, green peas, brinjal, salt and 3 tbsp of water, cover with a lid and cook on a medium flame for 8 to 10 minutes, while stirring occasionally.
Add the rice and dry powder, mix well and cook on a medium flame for 2 minutes.
Serve the 
 hot garnished with coriander.","Tags


Maharashtrian Bhaat (Rice)
One Dish Vegetarian Meals
One Meal Dinner
Indian Tiffin Box, Lunch box, Dabba
Traditional Indian Rice Recipes
Quick South Indian, Maharashtrian Rice Recipes
Mother's Day","Preparation Time: 15 mins, Cooking Time: 15 mins, Total Time: 30 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,"Veg Frankie, Mumbai Roadside Recipe",https://www.tarladalal.com/veg-frankie-mumbai-roadside-recipe-33438r,"Veg Frankie, Mumbai Roadside Recipe recipe - How to make Veg Frankie, Mumbai Roadside Recipe","For The Rotis:
 1/2 cup plain flour (maida)
 1/2 cup whole wheat flour (gehun ka atta)
 1 1/2 tsp oil
 salt to taste
 1/4 tsp oil for kneading
 2 tsp butter for cooking
 For The Veg Frankie Stuffing:
 1 1/2 tbsp oil
 1 tsp ginger-garlic (adrak-lehsun) paste
 2 cups boiled , peeled and mashed potatoes
 3/4 tsp chilli powder
 1 tsp garam masala
 1/2 tsp chaat masala
 1 tbsp finely chopped coriander (dhania)
 salt to taste
 To Be Mixed Into Masala Water (makes Approx  1/4 Cup):
 1 1/2 tsp dried mango powder (amchur)
 1/2 tsp chilli powder
 1/4 tsp garam masala
 salt to taste
 1/4 cup of water
 Other Ingredients For Veg Frankie:
 4 tsp butter for cooking
 1 cup finely chopped onions
 2 tsp frankie masala or chaat masala
 For Serving:
 tomato ketchup","For the rotis
Combine plain flour, whole wheat flour, 1¼ tsp of oil and salt in a deep bowl and knead into a soft and pliable dough using enough water.
Cover the dough with a wet muslin cloth and keep aside for 10 minutes.
Knead again using remaining oil for 1 minute.
Divide the dough into 4 equal portions.
Roll out each into approx 200 mm. (8"") diameter thin circle.
Heat a tava (griddle) and cook each roti lightly on both side on a medium flame for 1 minute and keep aside.
For the veg frankie stuffing
Heat the oil in a deep non-stick pan, add the ginger-garlic paste and sauté on a medium flame for a 30 seconds.
Add the potatoes, chilli powder, garam masala, chaat masala, coriander and salt, mix well and sauté on a medium flame for 2 minutes. Keep aside.
How to proceed to make veg frankie
To maake 
veg frankie
, place a roti on the tava (griddle) and cook on a medium flame using ½ tsp butter for 1 minute or till both sides turn light brown in colour. Keep aside.
Heat ½ tsp butter on a tava (griddle), place ¼th of the stuffing and cook on a medium flame for 1 minute.
Place the roti on a clean, dry surface, place the stuffing on one end of the roti, top with ¼ cup of onions, sprinkle 1½ tsp of masala water and ¼ tsp of chaat masala evenly over it.
Roll it up tightly.
Wrap the 
 in an aluminium foil/tissue paper.
Repeat steps 1 to 5 to make 3 more 
veg frankies
.
Serve immediately with tomato sauce.
Variation:
Cheese frankie: sprinkle 2 tbsp of grated processed cheese over the stuffing (at step no. 3 in the above recipe) and proceed as per the recipe.
Schezuan frankie: simply smear 1½ tbsp of schezuan sauce, evenly on the roti (at step no. 3) and proceed as per the recipe.
Paneer frankie: for the stuffing, replace ¾ cup of potatoes with ¾ cup of chopped paneer and proceed as per the recipe.
Jain frankie: replace potatoes with equal quantities of raw banana for the stuffing and replace onions with equal quantities of cabbage in the recipe given above. You can add grated cheese over the stuffing to make it more flavourful.","Tags


Mumbai Street Food
Indian Wraps
Evening Tea Snacks
Kids After School
Snack Recipes for Kids
Indian Birthday Party Snacks
Kitty Party Snacks","Preparation Time: 20 mins, Cooking Time: 11 mins, Total Time: 31 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,"Tendli Bhaat, Maharashtrian Tendli Bhaat, Ivy Gourd Rice",https://www.tarladalal.com/tendli-bhaat-maharashtrian-tendli-bhaat-ivy-gourd-rice-1967r,"Tendli Bhaat, Maharashtrian Tendli Bhaat, Ivy Gourd Rice recipe - How to make Tendli Bhaat, Maharashtrian Tendli Bhaat, Ivy Gourd Rice","For Tendli Bhaat:
 1 1/2 cups sliced tendli (ivy gourd)
 1 cup long grained rice (basmati) , soaked for 10 minutes and drained
 1 tbsp ghee
 1/2 tsp mustard seeds ( rai / sarson)
 1/2 tsp cumin seeds (jeera)
 3 cardamoms (elaichi)
 1 small stick cinnamon (dalchini)
 5 cloves (laung / lavang)
 1/4 tsp fenugreek (methi) seeds
 2 slit green chillies
 5 curry leaves (kadi patta)
 1/4 tsp asafoetida (hing)
 1/2 tsp turmeric powder (haldi)
 1/2 tsp chilli powder
 1/4 cup grated coconut
 salt to taste
 To Be Ground Into A Spice Powder:
 2 cloves (laung / lavang)
 1 small stick cinnamon (dalchini)
 1 tsp coriander (dhania) seeds
 1 tsp cumin seeds (jeera)
 1 tsp caraway seeds (shahjeera)
 1/2 cup grated dry coconut (kopra)
 2 tbsp sesame seeds (til)
 For The Garnish:
 2 tbsp grated coconut
 2 tbsp chopped coriander (dhania)","For tendli bhaat
To make 
tendli bhaat
, heat the ghee in a deep non-stick pan add the mustard seeds, when the seeds crackle, add the cumin seeds, cardamoms, cinnamon, cloves, fenugreek seeds, green chillies, curry leaves and asafetida and sauté on  a medium flame for a few seconds.
Add the tendli and rice and sauté on a medium flame for 2 minutes.
Add the turmeric powder, chilli powder, half the spice powder and salt, mix well and sauté on a medium flame  for another 2 minutes.
Add 2 cups of hot water, mix well and cover with a lid and cook on medium flame for 7 to 8 minutes, while stirring occasionally.
Add the coconut and the remaining half of the spice powder, mix well and cook on a medium flame for 1 minute, while stirring occasionally.
Serve the 
hot garnished with coconut and coriander.","Tags


Maharashtrian Bhaat (Rice)
Traditional Indian Rice Recipes
Indian Party
Non-stick Pan
Indian Travel Food Rice, Biryani, Pulao","Preparation Time: 10 mins, Cooking Time: 14 mins, Total Time: 34 mins , Soaking Time:  10 minutes           ",4
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,Aloo Frankie (  Wraps and Rolls),https://www.tarladalal.com/aloo-frankie---wraps-and-rolls-32655r,Aloo Frankie (  Wraps and Rolls) recipe - How to make Aloo Frankie (  Wraps and Rolls),"For The Aloo Frankie Stuffing:
 1 3/4 cups boiled , peeled and mashed potatoes
 1 1/2 tbsp butter
 1 tsp ginger-garlic (adrak-lehsun) paste
 3/4 tsp chilli powder
 1 tsp garam masala
 1/2 tsp chaat masala
 1 tbsp finely chopped coriander (dhania)
 salt to taste
 To Be Mixed Into A Onion Masala Mixture:
 1/2 cup finely chopped onions
 3/4 tsp chilli powder
 1/2 tsp dried mango powder (amchur)
 salt to taste
 To Be Mixed Into Masala Water:
 3 tbsp water
 1/2 tsp chilli powder
 1 tsp dried mango powder (amchur)
 1/4 tsp garam masala
 salt to taste
 Other Ingredients For Aloo Frankie:
 4  rotis
 4 tsp green chillies in , refer handy tip","For the aloo frankie stuffing
Heat the butter in a broad non-stick pan, add the ginger-garlic paste and sauté on a medium flame for 30 seconds.
Add the potatoes, chili powder, garam masala, chaat masala, coriander and salt, mix well and cook for 1 to 2 minutes. Keep aside.
How to proceed to make aloo frankie
Place a roti on a clean dry surface and spread ¼th of the potato stuffing in a single row in the centre of the roti.
Drizzle ¼th of the masala water and 1 tsp of chillies in the vinegar evenly over it.
Sprinkle ¼th of the onion masala mixture on it and roll it up tightly.
Repeat with the remaining ingredients to make 3 more 
aloo frankies
.
Wrap a tissue paper around each 
aloo frankie
 and serve immediately.
Handy tip
For chillies in vinegar, mix 1 tbsp of vinegar and 1 tsp finely chopped green chillies in a bowl and mix well.","Tags


Mumbai Street Food
Indian Snacks for Entertaining
One Dish Vegetarian Meals
One Meal Dinner
Indian Tiffin Box, Lunch box, Dabba
Mother's Day
High Tea Party","Preparation Time: 15 mins, Cooking Time: 3 mins, Total Time: 18 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-maharashtrian-52?pageindex=2,"Shrikhand, Kesar Elaichi Shrikhand",https://www.tarladalal.com/shrikhand-kesar-elaichi-shrikhand-2060r,"Shrikhand, Kesar Elaichi Shrikhand recipe - How to make Shrikhand, Kesar Elaichi Shrikhand","For The Shrikhand:
 1 kg thick curds (dahi)
 1/2 cup powdered sugar
 a few saffron (kesar) strands
 1 tbsp warm milk
 1/2 tsp cardamom (elaichi) powder
 Garnish For The Shrikhand:
 1 tbsp pistachio slivers
 1 tbsp almond (badam) slivers","How to make the shrikhand
To make the 
shrikhand
, hang the curds in a muslin cloth in a cool place for approximately 3 hours until all the liquid (whey) has drained off.
Rub the saffron into the warm milk until it dissolves.
Mix together the hung curds, sugar, saffron mixture and cardamom in a bowl and mix well using a whisk.
Serve the 
kesar elaichi shrikhand
 garnished with slivers of pistachicos and almonds.","Tags


Gujarati Sweet Mithai
Maharashtrian Sweet Dishes
Traditional Indian Mithai
Diwali
Dussehra recipes | Dussehra Sweets
Navratri Vrat 
Gluten Free Veg Indian","Preparation Time: 3 mins, Cooking Time: 0 mins , Total Time: 3 mins ,         ",4
