recipe_list_url,recipe_name,recipe_url,recipe_long_name,ingredients,recipe,tags,times,servings
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Rice Ball Rasmalai,https://www.tarladalal.com/rice-ball-rasmalai-39484r,Rice Ball Rasmalai recipe - How to make Rice Ball Rasmalai,"For The Rice Balls:
 1 cup rice flour (chawal ka atta)
 1 tbsp oil
 1 tbsp milk
 5 tbsp condensed milk
 1/2 cup blanched and chopped pistachios
 For The Sauce:
 2 cups milk
 1/2 cup condensed milk
 5 tbsp powdered almonds (badam)
 For The Garnish:
 chopped mixed nuts","For the rice balls
In a pan add water, oil, milk and when water warms up, add rice flour and keep stirring so that no lumps are formed.
Once this mixture starts to thicken and take dough consistency and the mixture leaves the sides of the pan.
Remove from heat and cool down mixture.
Add condensed milk, apply some oil on hand because dough is sticky  then make small balls and stuff one pista into balls.
Steam cook in a idli cooker for 10 minutes.
For the sauce
In a heavy bottomed pan, add milk, bring to boil add condensed milk and almond powder.
When the milk starts to thicken a little add rice balls  and cook for 3-4 minute.
Remove from heat and garnish with dry fruits and serve chilled.","Gujarati Sweet Mithai
Traditional Indian Rice Recipes
Traditional Indian Mithai
Diwali
Eid
Deep Pan","Preparation Time: 10 mins, Cooking Time: 30 mins, Total Time: 40 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Navratri Special Khichdi,https://www.tarladalal.com/navratri-special-khichdi-39636r,Navratri Special Khichdi recipe - How to make Navratri Special Khichdi,"100 gms sago (sabudana)
 100 gms boiled and deep fried potato cubes
 50 gms roasted and crushed peanuts
 4 chopped green chillies
 15-20 curry leaves (kadi patta)
 1 tbsp chopped coriander (dhania)
 1 tsp lemon juice
 1/2 tsp cumin seeds (jeera)
 salt to taste
 1 tbsp ghee
 1 tbsp pomegranate (anar)
 1 tbsp chopped mixed fruits
 1 tsp sugar","Method
Soak sabudana in water for 3 minutes, drain out water and keep sabunana with little water for 2 hours and keep aside.
Heat the ghee in a kadhai, add the cumin seeds, green chillies, curry leaves and saute for few seconds.
When the seeds crackle, add the soaked sabudana, groundnuts, fried potatoes, salt, lemon juice and sugar and mix well.
Transfer in a serving bowl and serve hot garnished with fruits and coriander.","Gujarati  Faral, Faraal
Quick breakfast
Indian Snacks for Entertaining
Evening Tea Snacks
Mahashivaratri
Navratri Vrat 
Non Stick Kadai Veg","Preparation Time: 20 mins, Cooking Time: 15 mins, Total Time: 35 mins ,         ",2
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Crispy Stuffed Bread Rolls,https://www.tarladalal.com/crispy-stuffed-bread-rolls-39368r,Crispy Stuffed Bread Rolls recipe - How to make Crispy Stuffed Bread Rolls,"8 bread slices
 200 gms potatoes
 100 gms paneer (cottage cheese)
 4 chopped green chillies
 1 tbsp chopped coriander (dhania)
 oil for frying or shallow frying
 salt to taste","Method
Boil potatoes and mash them well.
Add the paneer, green chillies, coriander and salt and mix well.
Divide the mixture into 8 equal portions and keep aside.
Dip 1 bread slice in water for 10 seconds and squeeze out excess water.
Put one part of the mxiture across on the bread and roll it on our palm.
Give shape like karelas, make all rolls and keep aside.
Heat the oil in a kadhai and deep fry the rolls till they turn golden brown and crisp from all the sides.
Serve hot with sauce and chutney.","Gujarati Farsans
Deep-fried Indian Starters
Indian Cutlets, Veg Cutlets
Christmas
Children's Day
Deep Pan","Preparation Time: 20 mins, Cooking Time: 15 mins, Total Time: 35 mins ,         ",5
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Anjeer and Dates Barfi,https://www.tarladalal.com/anjeer-and-dates-barfi-39207r,Anjeer and Dates Barfi recipe - How to make Anjeer and Dates Barfi,"1 1/2 cups dried figs (anjeer)
 1 1/2 cups deseeded dates (khajur)
 10 to 12 almonds (badam)
 5 to 8 cashewnuts (kaju)
 10 pistachios
 1 tsp ghee","Method
Cut dried figs in small pieces and add some water and microwave on high for 2 minute.
Make a puree using a little water if required.
Chop seedless dates in a microwave oven and microwave on high  for one minute and make a puree using a little water if required.
First roast almonds, cashewnuts and pistachios and than chop all the nuts in small pieces.
Grease a tray.
Heat ghee in a pan.
Add anjeer puree and dates puree and saute well and cook on medium heat, stirring continuously, for 5 minutes or till mixture leaves the side of  pan.
Add almonds, cashewnuts and pistachios.
Mix well for two minutes, stirring continuously.
Spread evenly on the greased tray.
Cover with dry fruit powder.
When cool, cut into pieces and serve.","Gujarati Sweet Mithai
Low Cal Sweets / Desserts
Janmashtami
Ganesh Chaturthi
Ekadashi Recipes, Ekadasi
Non-stick Pan
Non Stick Kadai Veg","Preparation Time: 10 mins, Cooking Time: 10 mins, Total Time: 20 mins ,         ",9
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Suva and Panneer Pancakes,https://www.tarladalal.com/suva-and-panneer-pancakes-37976r,Suva and Panneer Pancakes recipe - How to make Suva and Panneer Pancakes,"For The Batter:
 1/2 cup moong (whole green gram) dal flour
 2 tbsp besan (bengal gram flour)
 salt to taste
 1 tsp turmeric powder (haldi)
 coriander (dhania) powder to taste
 2 tsp ginger (adrak) paste
 2 tsp green chilli paste
 2 tbsp chopped dill (shepu / suva bhaji)
 2 tsp oil
 For The Topping:
 2 tbsp chopped onions
 1/4 cup chopped paneer (cottage cheese)
 1/4 cup boiled sweet corn kernels (makai ke dane)
 salt and freshly ground black pepper (kalimirch) powder to taste","For batter
Combine all the ingredients in a deep bowl and make a thin batter.
Heat tava hot.
Sprinkle water and wipe it.
Pour laddleful of batter on it and make 4"" round.
Spread the topping on it and roast.
The base will turn brown and top will dry.
Sprinkle some oil on top and turn it over.
Roast it for a minute and turn.
Garnish it with carrot flower, one each in the center of the pancake and serve fresh with tea and chutney.",Gujarati Farsans,"Preparation Time: 5 mins, Cooking Time: 5 mins, Total Time: 10 mins ,         ",7
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Moogar Ajwain Bhajiya,https://www.tarladalal.com/moogar-ajwain-bhajiya-37979r,Moogar Ajwain Bhajiya recipe - How to make Moogar Ajwain Bhajiya,"1/2 cup moong (whole green gram) dal flour
 salt to taste
 a pinch turmeric powder (haldi)
 a pinch baking soda
 1 tsp carom seeds (ajwain)
 1/2 cup sliced raw banana
 water to make batter
 oil for deep frying","Method
Heat oil for deep frying.
Combine all the ingredients for batter in a deep bowl. Add soda and mix well.
Dip raw banana slices in it and deep fry until crisp  and evenly brown.
Drain and serve fresh.",Gujarati Farsans,"Preparation Time: 5 mins, Cooking Time: 5 mins, Total Time: 10 mins ,         ",7
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Pan Leaf Bhajiyas,https://www.tarladalal.com/pan-leaf-bhajiyas-37981r,Pan Leaf Bhajiyas recipe - How to make Pan Leaf Bhajiyas,"1/2 cup besan (bengal gram flour)
 salt to taste
 1/2 tsp turmeric powder (haldi)
 1/2 tsp crushed cumin seeds (jeera)
 1/2 tsp freshly ground black pepper (kalimirch) powder
 1/2 tsp crushed fennel seeds (saunf)
 water to make the batter
 a pinch baking soda
 2 tsp hot oil","Method
Combine all the ingredients in a deep bowl and make smooth semi thick batter using water. Add soda and mix well.
Heat oil for deep frying and drop small round bhajiyas in it. Deep fry untill crisp and brown.
Drain and serve hot.",Gujarati Farsans,"Preparation Time: 5 mins, Cooking Time: 5 mins, Total Time: 10 mins ,         ",7
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Basundi (sweet Dish Of Gujarat),https://www.tarladalal.com/basundi-sweet-dish-of-gujarat-37992r,Basundi (sweet Dish Of Gujarat) recipe - How to make Basundi (sweet Dish Of Gujarat),"4 liters_spell! milk
 1 cup sugar
 8-9 cardamom (elaichi)
 1 tsp chirongi nuts (charoli) nuts
 6 almonds (badam)
 5 drops lemon juice","Method
Heat the milk in an iron kadai or saucepan.
When the milk thickens and becomes creamy, squeeze in the lemon juice.
The milk will become slightly granular, add sugar, and boil for 10 minute more.
Pour into a bowl and garnish with powdered cardamoms.
Serve chilled.","Gujarati Sweet Mithai
Indian Sorbets /  Indian Frozen Desserts","Preparation Time: 20 mins, Cooking Time: 45 mins, Total Time: 1 hours 5 minutes,         ",8
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Salad with Papad,https://www.tarladalal.com/salad-with-papad-36132r,Salad with Papad recipe - How to make Salad with Papad,"5 roasted papad cones
 To Be Mixed Together For The Salad:
 1/4 cup chopped spring onions
 1/2 tsp madras curry powder
 1 tbsp finely chopped celery
 2 tbsp chopped apple
 1 tbsp chopped green garlic (hara lehsun)
 1/4 cup finely chopped radish pods (mogri)
 2 tbsp chopped tomatoes
 2 tbsp chopped cucumber
 2 tsp lemon juice
 1 tsp roasted cumin seeds (jeera) powder
 salt to taste
 For The Garnish:
 2 tbsp crushed papad
 2 tbsp pomegranate (anar) seeds","Method
Fill the papad  cones with salad just before serving.
Serve immediately garnished with crushed papad and pomegranate.",Gujarati  Dry Snacks,"Preparation Time: 10 mins, Cooking Time: 0 mins , Total Time: 10 mins ,         ",5
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=37,Saunf Rice,https://www.tarladalal.com/saunf-rice-36175r,Saunf Rice recipe - How to make Saunf Rice,"1 cup soaked long grained rice (basmati)
 1/4 cup roasted fennel seeds (sauf) powder , tied in a muslin cloth
 salt to taste
 1 tbsp olive oil
 1 tsp cumin seeds (jeera)
 1 tsp coarsely crushed roasted fennel seeds (sauf) powder
 2 tbsp chopped coriander (dhania)
 roasted cashewnuts (kaju) for garnishing","Method
Heat enough water in a deep pan, add the rice, fennel seeds tied in cloth and salt, mix well and cover and cook till the rice is cooked.
Remove the fennel seeds potli and discard. Keep aside covered.
Heat the oil in a pan and add the cumin seeds.
When the seeds crackle, add the fennel seeds and cooked rice and mix well.
Add the coriander and mix lightly.
Serve immediately garnished with roasted cashewnuts.","Gujarati Khichdi 
Quick Vegetarian Rice, khichdi Recipes
Quick Indian recipes for Kids
Kids High Energy Indian Foods
Pregnancy Rice, Khichdi & Pulao","Preparation Time: 10 mins, Cooking Time: 15 mins, Total Time: 25 mins ,         ",5
