recipe_list_url,recipe_name,recipe_url,recipe_long_name,ingredients,recipe,tags,times,servings
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,Stuffed Potato Dal Dhokli,https://www.tarladalal.com/stuffed-potato-dal-dhokli-41249r,Stuffed Potato Dal Dhokli recipe - How to make Stuffed Potato Dal Dhokli,"For The Dal:
 1 cup toovar (arhar) dal
 salt to taste
 5 kokum , soaked for 15 minutes and drained
 1/2 tbsp lemon juice
 1/2 cup chopped jaggery (gur)
 1 tsp ginger-green chilli paste
 1 tsp chilli powder
 3 tbsp broken cashewnuts (kaju)
 10 curry leaves (kadi patta)
 1/4 tsp turmeric powder (haldi)
 2 tbsp ghee
 1 tbsp oil
 1/4 tsp cumin seeds (jeera)
 1/4 tsp mustard seeds ( rai / sarson)
 1/4 tsp asafoetida (hing)
 1 stick cinnamon (dalchini)
 2 cloves (laung / lavang)
 For The Stuffing:
 1/2 cup boiled and mashed potatoes
 1 tbsp finely chopped coriander (dhania)
 1/4 tsp chilli powder
 a pinch of turmeric powder (haldi)
 1/4 tsp coriander-cumin seeds (dhania-jeera) powder
 1/4 tsp dried mango powder (amchur)
 salt to taste
 For The Dough:
 1/2 cup whole wheat flour (gehun ka atta)
 3/4 tbsp besan (bengal gram flour)
 salt to taste
 1/4 tsp chilli powder
 1/4 tsp turmeric powder (haldi)
 a pinch of carom seeds (ajwain)
 1/2 tbsp oil
 whole wheat flour (gehun ka atta) for rolling
 Other Ingerdients:
 2 tbsp finely chopped coriander (dhania)
 For Serving:
 ghee","For the dal
Clean, wash and drain the dal.
Combine the dal and 2 cups of hot water in a pressure cooker and pressure cook for 3 whistles.
Allow the steam to escape before opening the lid.
Combine the cooked dal and 1 cup of hot water in a deep non-stick pan and blend it well using a hand blender till smooth.
Add more 2½ cups of hot water and mix very well.
Place the deep non-stick pan on the flame , add the salt, kokum, lemon juice, jaggery, ginger-green chilli paste, chilli powder, cashewnuts, curry leaves and turmeric powder, mix well and cook on a medium flame for 5 to 7 minutes, while stirirng occasionally.
Meanwhile, for the tempering, heat the ghee and oil in a small non-stick pan, add the cumin seeds and mustard seeds and allow them to crackle.
When the seeds crackle, add the asafoetida , cinnamon, cloves and sauté on a medium flame for 30 seconds.
Add this tempering to the dal, mix well and cook on a medium flame for 2 minutes, while stirirng occasionally. Keep aside.
For the stuffed dhoklis
Combine the potatoes, coriander, chilli powder, turmeric powder, coriander-cumin seeds powder, dried mango powder and salt in a deep bowl and mix very well.
Divde the mixture into 20 small rounds and keep aside.
Combine the whole wheat flour, besan, salt, chilli powder, turmeric powder, carom seeds and oil in a deep bowl and knead into a semi-stiff dough using enough water.
Cover the dough with a lid and keep aside for atleast 15 minutes.
Divide the dough into 2 equal portions.
Roll out a portion of the dough into a 200 mm. (8”) diameter thin circle using a little whole wheat flour for rolling.
Cut the rolled portion into 50 mm. (2”) diameter circles with help of a cookie cutter or a sharp vati.
Put a portion of the potato stuffing in the centre and bring all the sides together towards the centre to seal it and press it lightly.
Repeat steps 6 to 8 to make more stuffed dhoklis.
How to proceed
Just before serving, boil the dal, once it starts boiling, add the stuffed dhoklis and coriander, mix gently and cook on a medium flame for 10 minutes, while stirring occasionally.
Serve immediately with ghee.","Gujarati One Dish Meal
Innovative Indian Recipes 
One Dish Vegetarian Meals
Indian Party
Pressure Cooker
Non-stick Pan
Quick Pressure Cooker","Preparation Time: 20 mins, Cooking Time: 35 mins, Total Time: 1 hours 10 minutes, Soaking time:  15 minutes           ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,Til and Dry Fruit Chikki,https://www.tarladalal.com/til-and-dry-fruit-chikki-33114r,Til and Dry Fruit Chikki recipe - How to make Til and Dry Fruit Chikki,"For Til and Dry Fruit Chikki:
 1/2 cup sesame seeds (til)
 1/4 cup chopped almonds (badam)
 1/4 cup chopped pistachios
 1 1/2 tsp ghee
 1/2 cup chopped jaggery (gur)","For til and dry fruit chikki
To make 
til and dry fruit chikki
, heat a deep non-stick pan, add the sesame seeds and dry roast on a medium flame for 5 to 6 minutes. Remove and keep aside.
In the same deep non-stick pan, add the almonds and pistachios and dry roast on a medium flame for 1 minute. Remove and keep aside.
Heat the ghee in the same deep non-stick pan, add the jaggery, mix well and cook on a medium flame for 3 minutes, while stirring continuously.
Add the roasted sesame seeds, almonds and pistachios and mix very well.
Immediately transfer the entire mixture on the back side of the greased thali or a smooth greased stone surface. Roll it out thinly into a 200 mm. (8”) diameter circle using a greased rolling pin.
Cut it into 13 mm. X 13 mm. (½’’×½’’) square pieces using a sharp knife. Allow it to cool completely.
Serve or store the chikki in an air-tight container and use as required.","Gujarati Sweet Mithai
Maharashtrian Sweet Dishes
Comfort Foods
Dry Fruit Flavours
Traditional Indian Mithai
Chikki
Makar  Sankranti Pongal Festival","Preparation Time: 10 mins, Cooking Time: 10 mins, Total Time: 20 mins ,         ",16
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,Bajra and Moong Dal Khichdi,https://www.tarladalal.com/bajra-and-moong-dal-khichdi-2984r,Bajra and Moong Dal Khichdi recipe - How to make Bajra and Moong Dal Khichdi,"For Bajra and Moong Dal Khichdi:
 1/2 cup bajra (black millet) , soaked for 8 hours and drained
 1/2 cup yellow moong dal (split yellow gram) , washed and drained
 2 tsp ghee
 salt to taste
 1 tsp cumin seeds (jeera)
 a pinch of asafoetida (hing)
 1/4 tsp turmeric powder (haldi)
 For The Garnish:
 onion rings
 a sprig of coriander (dhania)","For bajra and moong dal khichdi
To make 
bajra and moong dal khichdi
, combine the bajra, moong dal, salt and 2 cups of water in a pressure cooker, mix well and pressure cook for 4 whistles.
Allow the steam to escape before opening the lid. Keep aside.
For the tempering, heat the ghee in a small non-stick pan and add the cumin seeds.
When the seeds crackle, add the asafoetida, turmeric powder and sauté for a few seconds.
Add the tempering to the khichdi, mix well and cook on a medium flame for 2 to 3 minutes, while stirring occasionally.
Serve the bajra and moong dal khichdi immediately.","Gujarati Khichdi 
Indian Pressure Cooker
Indian Cancer Patients
Foods Rich in Vitamin B2 Riboflavin
Arthritis Diet
B Vitamins
Protein Rich foods for Pregnancy","Preparation Time: 2 mins, Cooking Time: 20 mins, Total Time: 22 mins ,         ",2
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,"Methi Makai Dhebra, Tea Time Snack",https://www.tarladalal.com/methi-makai-dhebra-tea-time-snack-42183r,"Methi Makai Dhebra, Tea Time Snack recipe - How to make Methi Makai Dhebra, Tea Time Snack","For Methi Makai Dhebra:
 1 cup finely chopped fenugreek (methi)
 1 cup maize flour (makai ka atta)
 1/4 cup bajra (black millet) flour
 1/2 cup whole wheat flour (gehun ka atta)
 1/4 cup semolina (rava / sooji)
 1/4 cup jowar (white millet) flour
 1/4 tsp turmeric powder (haldi)
 1 1/2 tsp sesame seeds (til)
 2 tsp green chilli paste
 1/2 tsp ginger (adrak) paste
 1/2 tsp garlic (lehsun) paste
 1 tbsp sugar
 1/4 tsp asafoetida (hing)
 2 tbsp curd (dahi)
 1 tbsp oil
 salt to taste
 oil for deep-frying","Method
Combine all the ingredients in a deep bowl and knead into a semi- soft dough using enough water.
Divide the dough into 30 equal portions.
Pat a portion of the dough into a 50 mm. (2”) diameter and 1 cm thick circle in between your palms.
Heat the oil in a deep non-stick pan and deep-fry a few dhebras at a time on a medium low flame till they turn golden brown in colour from both the sides. Drain on an absorbent paper. You can deep-fry 6 to 7 dhebras at a time.
Serve immediately or store in an air-tight container and consume within 2 days.","Gujarati Farsans
Deep-fried Indian Starters
Mother's Day
Indian Party
High Tea Party
Indian Party Starters
Snack Recipes for Kids","Preparation Time: 10 mins, Cooking Time: 25 mins, Total Time: 35 mins ,         ",30
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,Karela Bateta Nu Shaak,https://www.tarladalal.com/karela-bateta-nu-shaak-35914r,Karela Bateta Nu Shaak recipe - How to make Karela Bateta Nu Shaak,"For Karela Bateta Nu Shaak:
 3 cups bitter gourd (karela) , peeled and cut into long strips
 1 cup potato cubes
 salt to taste
 4 tbsp oil
 1/2 tsp cumin seeds (jeera)
 1/2 tsp asafoetida (hing)
 1/4 tsp turmeric powder (haldi)
 1/2 cup chopped coriander (dhania)
 1/4 cup broken cashew nuts (kaju)
 2 tbsp sesame seeds (til)
 1 1/2 tbsp coriander-cumin seeds (dhania-jeera) powder
 3/4 tbsp chilli powder
 2 tbsp sugar
 1/4 tsp dried mango powder (amchur)
 For The Garnish:
 2 tbsp chopped coriander (dhania)","For karela bateta nu shaak
To make 
karela bateta nu shaak
, combine the karela with salt in a deep bowl, mix well and keep aside for 10 to 15 minutes.
Squeeze out the excess water from the karela and discard it.
Heat the oil in a non-stick kadhai, add the cumin seeds.
When the seeds crackle, add the asafoetida, turmeric powder and sauté on a medium flame for 30 seconds.
Add the squeezed karela, mix well. Cover with a lid and cook on a slow flame for 8 to 10 minutes, while stirring occasionally.
Add the potatoes and salt, mix well. Cover with a lid and cook on a medium flame for 10 minutes or till the karela is crisp and the potatoes are cooked, while stirring occasionally.
Add the coriander, cashewnuts, and sesame seeds, mix well and cook on a medium flame for more 2 to 3 minutes, while stirring occasionally.
Add the coriander-cumin seeds powder, chilli powder, sugar and dried mango powder, mix well and cook on a medium flame for another 2 to 3 minutes.
Serve the karela bateta nu shaak hot garnished with coriander.","Gujarati Shaak Sabzi
Sukhi Sabzis
Traditional Indian Sabzis
Indian Party
Lunch Sabzi
Gujarati Dinner
Dinner Sabzi","Preparation Time: 20 mins, Cooking Time: 27  mins, Total Time: 47 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,Turiya Mag Ni Dal ( Gujarati Recipe),https://www.tarladalal.com/turiya-mag-ni-dal--gujarati-recipe-592r,Turiya Mag Ni Dal ( Gujarati Recipe) recipe - How to make Turiya Mag Ni Dal ( Gujarati Recipe),"For Turiya Mag ni Dal:
 1 1/2 cups ridge gourd (turai) , peeled and cubed
 1 cup yellow moong dal (split yellow gram)
 1 tbsp oil
 1 tsp cumin seeds (jeera)
 1/2 tsp mustard seeds ( rai / sarson)
 1/2 tsp asafoetida (hing)
 1 tsp ginger-green chilli paste
 1/4 tsp turmeric powder (haldi)
 1/2 tsp chilli powder
 1/4 tsp sugar
 salt to taste
 1 tsp lemon juice
 For The Garnish:
 1 tbsp finely chopped coriander (dhania)","For turiya mag ni dal
To make 
turiya mag ni dal
, soak the moong dal in enough warm water for 1 hour. Drain and keep aside.
Heat the oil in a non-stick kadhai and add the cumin seeds, mustard seeds and asafoetida.
When the seeds crackle, add the ridge gourd and soaked moong dal and sauté on a medium flame for 2 minutes.
Add 2½ cups of water, ginger-green chilli paste, turmeric powder, chilli powder, sugar and salt, mix well and cook on a slow flame for 12 to 15 minutes or till the ridge gourd becomes tender and the dal is cooked, while stirring occasionally.
Add the lemon juice and mix well.
Serve the turiya mag ni dal hot garnished with coriander.","Gujarati Shaak Sabzi
Collection of Gujarati Dals / Kadhis
Dinner
Quick Sabzis
Sabzis with Gravies
Traditional Indian Sabzis
Indian Curry recipes, North Indian, South Indian","Preparation Time: 15 mins, Cooking Time: 20 mins, Total Time: 35 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,Roti ( How To Make Soft Roti Or Phulka Or Chapati),https://www.tarladalal.com/roti--how-to-make-soft-roti-or-phulka-or-chapati-38565r,Roti ( How To Make Soft Roti Or Phulka Or Chapati),"For The Roti:
 1 cup whole wheat flour (gehun ka atta)
 1 1/2 tbsp oil
 a pinch of salt
 whole wheat flour (gehun ka atta) for rolling
 ghee for smearing","For thevroti
To make the 
roti
, combine the flour, oil and salt in a bowl and knead into a soft dough using enough water. Keep aside for 15 to 20 minutes
Divide the dough into 8 equal portions and roll out each portion of the dough into a thin circle of 150 mm. (6”) diameter using a little whole wheat flour for rolling.
Heat a non-stick tava (griddle) on a high flame and when hot, place the 
 gently over it.
Cook it till small blisters appear on the surface. Turn over the 
 and cook for few more seconds.
Cook it on an open flame till it puffs up and brown spots appear on both the sides.
Repeat with the remaining dough portions to make 7 more 
rotis
.
Smear ghee on top of the roti and serve hot.","Gujarati Roti, Thepla recipe collection
Dinner
Indian Tiffin Box, Lunch box, Dabba
Indian Party
Tava
Diabetic Rotis and Parathas
Jaundice Recovery Diet","Preparation Time: 5 mins, Cooking Time: 15 mins, Total Time: 20 mins ,         ",8
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,"Homemade Samosa Patti, How To Make Samosa Patti",https://www.tarladalal.com/homemade-samosa-patti-how-to-make-samosa-patti-41909r,"Homemade Samosa Patti, How To Make Samosa Patti","For Homemade Samosa Patti:
 1 cup plain flour (maida)
 1 1/2 tbsp oil
 1/2 tsp salt
 Other Ingredients:
 2 1/2 tsp oil
 plain flour (maida) for rolling","Method
Combine the plain flour, oil and salt in a deep bowl and knead into a firm dough using approx. ¼ cup of water.
Divide the dough into 10 equal portions.
Roll a portion of the dough into a 175mm. (7”) diameter circle using a little plain flour for rolling. Keep aside.
Roll 1 more portion of the dough into a 175mm. (7”) diameter circle using a little plain flour for rolling and spread ¼ tsp of oil evenly over it and sprinkle little plain flour.
Put the rolled portion over the dusted circle and roll again into a 200 mm. (8”) diameter circle.
Heat a non-stick tava (griddle) and cook it on a medium flame for 30 seconds on each side.
Place it on a clean, dry surface and cut 12. 5mm. (1/2”) from both the ends and then cut into three equal long strips of 50 mm. (2”) each to get 6 strips when seperated.
Repeat steps 3 to 7 to make 24 more samosa pattis.
Store in freezer bag and use as required.","Gujarati Farsans
Tava
Frozen Indian Foods Basic Recipes","Preparation Time: 6 mins, Cooking Time: 5 mins, Total Time: 11 mins ,         ",30
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,"Gujarati Masala Bhaat, Khaari Bhaat",https://www.tarladalal.com/gujarati-masala-bhaat-khaari-bhaat-623r,"Gujarati Masala Bhaat, Khaari Bhaat recipe - How to make Gujarati Masala Bhaat, Khaari Bhaat","For Gujarati Masala Bhaat:
 1 1/2 cups long grain rice (basmati chawal) , washed and drained
 3 tbsp ghee
 2 cloves (laung / lavang)
 1 stick cinnamon (dalchini)
 1/2 tsp cumin seeds (jeera)
 1/4 tsp asafoetida (hing)
 1 1/2 cups peeled potato cubes
 1 cup green peas
 1 cup peeled carrot cubes
 1/2 tsp turmeric powder (haldi)
 1 tsp chilli powder
 1/2 tsp garam masala
 salt to taste
 For Serving With Gujarati Masala Bhaat:
 fresh curd (dahi)","For gujarati masala bhaat
To make 
gujarati masala bhaat
, clean, wash and soak the rice in enough water for atleast 30 minutes. Drain and keep aside.
Heat the ghee in pressure cooker, add the cloves, cinnamon and cumin seeds.
When the seeds crackle, add the asafoetida, potatoes, green peas, carrots and salt and sauté on a medium flame for 3 to 4 minutes.
Add the turmeric powder, chilli powder, garam masala and rice, mix well and sauté on a medium flame for another 5 minutes.
Add 3½ cups of hot water and salt and mix well. Pressure cook for 2 whistles.
Serve the masala bhaat hot with fresh curd.","Gujarati Khichdi 
Indian Tiffin Box, Lunch box, Dabba
Traditional Indian Rice Recipes
Pulaos
Quick South Indian, Maharashtrian Rice Recipes
Indian Party
Non-stick Pan","Preparation Time: 3 mins, Cooking Time: 20 mins, Total Time: 23 mins ,         ",4
https://www.tarladalal.com/recipes-for-veg-recipes-gujarati-24?pageindex=6,"Khaman Dhokla, Quick Microwave Khaman Dhokla",https://www.tarladalal.com/khaman-dhokla-quick-microwave-khaman-dhokla-2753r,"Khaman Dhokla, Quick Microwave Khaman Dhokla recipe - How to make Khaman Dhokla, Quick Microwave Khaman Dhokla","For Khaman Dhokla:
 1 cup besan (bengal gram flour)
 1 1/2 tbsp semolina (rava / sooji)
 1/2 tsp citric acid (nimbu ka phool)
 1 tbsp sugar
 1 tsp ginger-green chilli paste
 salt to taste
 1 1/2 tsp fruit salt
 1 tbsp oil
 1/2 tsp mustard seeds ( rai / sarson)
 1/2 tsp sesame seeds (til)
 1 tsp finely chopped green chillies
 a pinch of asafoetida (hing)
 For The Garnish:
 1 tbsp chopped coriander (dhania)","For khaman dhokla
To make 
khaman dhokla
, combine the besan, semolina, citric acid, sugar, ginger-green chilli paste and salt with ¾ cup of water in a deep bowl and mix well till no lumps remain.
Add the fruit salt and 1 tbsp of water over it. When the bubbles form, mix gently.
Pour half the batter into a greased 150 mm. (6"") diameter microwave safe dish and microwave on high for 2 minutes.
Repeat step 3 to make the one more batch of khaman dhoklas. Keep aside.
Heat the oil in a microwave safe small bowl and add the mustard seeds, sesame seeds, green chillies and asafoetida and microwave on high for 1 minute.
Pour equal quantities of the tempering over both the batches of steamed dhoklas.
Cut the dhokla
 into pieces, garnish with coriander and serve immediately with green chutney.","Gujarati  Dry Snacks
Gujarati Breakfast
School Time Snacks
Evening Tea Snacks
Indian Birthday Party
Microwave","Preparation Time: 10 mins, Cooking Time: 5 mins, Total Time: 15 mins ,         ",4
